Datetime,Open,High,Low,Volume,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2026-02-24 09:50:00+05:30,25525.25,25526.30078125,25494.94921875,0,25511.599609375,25506.849609375,1,0,Fail,0.018618981454437966,25511.68984375,25630.51240234375,24.38104921380922,34.539620535714285
2026-02-24 09:55:00+05:30,25511.650390625,25520.400390625,25510.099609375,0,25516.349609375,25518.6484375,0,1,Fail,-0.009009235882845029,25512.1796875,25621.64990234375,13.555141292915295,31.611049107142858
2026-02-24 10:00:00+05:30,25516.5,25525.30078125,25506.849609375,0,25514.05078125,25516.25,1,1,Success,0.008619637739437996,25513.359765625,25613.32744140625,13.770062132422453,31.496930803571427
2026-02-24 10:05:00+05:30,25513.25,25532.650390625,25513.0,0,25516.25,25547.80078125,0,1,Fail,-0.12364975750747073,25516.719921875,25605.59248046875,14.4164939538814,32.02553013392857
2026-02-24 10:10:00+05:30,25515.69921875,25517.55078125,25483.80078125,0,25484.69921875,25500.300781249996,1,1,Success,0.06121933151371618,25508.58984375,25594.89990234375,11.354104834926773,33.49330357142857
2026-02-24 10:15:00+05:30,25484.0,25501.44921875,25475.19921875,0,25500.30078125,25512.1015625,0,1,Fail,-0.04627702767599095,25506.330078125,25585.9724609375,15.435109937241705,34.386160714285715
2026-02-24 10:20:00+05:30,25500.5,25515.0,25487.30078125,0,25488.5,25495.500000000004,1,1,Success,0.027463365831649565,25500.76015625,25576.7474609375,15.496820293164504,34.757533482142854
2026-02-24 10:25:00+05:30,25487.849609375,25499.80078125,25486.599609375,0,25495.5,25490.30078125,1,0,Fail,0.020392691847580947,25497.05,25565.6625,29.676589851076443,26.171875
2026-02-24 10:30:00+05:30,25495.099609375,25510.349609375,25493.55078125,0,25500.69921875,25504.000000000004,1,1,Success,0.01294388527030279,25493.93984375,25555.16748046875,33.58242848977821,25.096819196428573
2026-02-24 10:35:00+05:30,25499.650390625,25508.25,25499.44921875,0,25504.0,25509.900390625004,0,1,Fail,-0.02313515772035759,25497.8,25544.82998046875,37.061813047906654,24.114676339285715
2026-02-24 10:40:00+05:30,25503.849609375,25513.25,25492.5,0,25498.099609375,25523.75,0,1,Fail,-0.10059726418030389,25497.359765625,25533.92744140625,44.502283309911874,22.700334821428573
2026-02-24 10:45:00+05:30,25497.900390625,25499.650390625,25472.44921875,0,25472.44921875,25465.349609375,0,0,Success,-0.027871718632278407,25494.149609375,25521.68486328125,39.08911833341004,23.100446428571427
2026-02-24 10:50:00+05:30,25472.05078125,25481.150390625,25460.849609375,0,25465.349609375,25459.19921875,1,0,Fail,0.02415199759415732,25488.11953125,25509.73984375,39.475556057271596,22.339704241071427
2026-02-24 10:55:00+05:30,25465.650390625,25476.30078125,25462.400390625,0,25471.5,25484.650390625004,1,1,Success,0.05162786104077106,25482.2796875,25504.7423828125,31.0724533902589,20.600446428571427
2026-02-24 11:00:00+05:30,25470.349609375,25487.849609375,25470.349609375,0,25484.650390625,25495.550781249996,1,1,Success,0.04277237654007571,25478.409765625,25500.97490234375,40.48754925265219,19.611049107142858
2026-02-24 11:05:00+05:30,25484.55078125,25501.099609375,25480.400390625,0,25495.55078125,25485.251953125,1,0,Fail,0.040394609292276944,25477.9,25498.319921875,42.963990709221555,20.353794642857142
2026-02-24 11:10:00+05:30,25495.5,25512.5,25494.44921875,0,25505.849609375,25503.048828125,1,0,Fail,0.010980936894454741,25484.580078125,25497.9173828125,47.36809111838456,20.3251953125
2026-02-24 11:15:00+05:30,25505.69921875,25512.05078125,25497.099609375,0,25508.650390625,25504.44921875,0,0,Success,-0.016469596825647918,25493.240234375,25497.9423828125,47.57052406486276,19.989536830357142
2026-02-24 11:20:00+05:30,25508.150390625,25519.150390625,25503.55078125,0,25504.44921875,25490.748046875,1,0,Fail,0.05372071263913971,25499.830078125,25498.1923828125,57.65179484029783,18.693080357142858
2026-02-24 11:25:00+05:30,25504.30078125,25519.349609375,25503.650390625,0,25518.150390625,25529.750000000004,0,1,Fail,-0.045456309322722425,25506.530078125,25497.832421875,57.01887771551061,17.939453125
2026-02-24 11:30:00+05:30,25517.099609375,25520.69921875,25501.55078125,0,25506.55078125,25490.90234375,1,0,Fail,0.06135066098981619,25508.730078125,25497.57998046875,57.10923070625247,17.328683035714285
2026-02-24 11:35:00+05:30,25506.55078125,25524.5,25503.849609375,0,25522.19921875,25542.847656250004,0,1,Fail,-0.08090383325912812,25512.0,25497.8724609375,59.844731170569936,17.860770089285715
2026-02-24 11:40:00+05:30,25523.349609375,25525.19921875,25500.599609375,0,25501.55078125,25499.19921875,0,0,Success,-0.00922125293544495,25510.580078125,25497.2474609375,50.2818794951485,18.41796875
2026-02-24 11:45:00+05:30,25500.599609375,25503.44921875,25489.099609375,0,25499.19921875,25509.548828124996,0,1,Fail,-0.04058797802320692,25509.530078125,25496.394921875,48.40082231471698,18.814313616071427
2026-02-24 11:50:00+05:30,25498.150390625,25498.75,25488.55078125,0,25488.849609375,25472.55078125,0,0,Success,-0.06394493425472275,25503.669921875,25496.60244140625,47.007456042341786,18.0927734375
2026-02-24 11:55:00+05:30,25488.099609375,25493.400390625,25471.69921875,0,25472.55078125,25481.8515625,0,1,Fail,-0.036512955965313766,25496.869921875,25495.21494140625,50.034973452604085,17.699916294642858
2026-02-24 12:00:00+05:30,25472.05078125,25474.25,25456.400390625,0,25463.25,25458.400390625,0,0,Success,-0.01904552394136648,25485.080078125,25493.95244140625,49.28778699157338,17.524832589285715
2026-02-24 12:05:00+05:30,25462.75,25476.150390625,25456.69921875,0,25458.400390625,25466.05078125,1,1,Success,0.030050555053008122,25476.45,25492.0974609375,45.51689099016549,17.921316964285715
2026-02-24 12:10:00+05:30,25458.400390625,25470.55078125,25447.150390625,0,25466.05078125,25446.30078125,0,0,Success,-0.07755423159110882,25469.8203125,25490.3650390625,43.38561124772694,18.3427734375
2026-02-24 12:15:00+05:30,25464.5,25466.94921875,25442.05078125,0,25446.30078125,25471.550781249996,0,1,Fail,-0.09922856849434616,25461.310546875,25487.480078125,33.52283119784997,18.642717633928573
2026-02-24 12:20:00+05:30,25445.05078125,25448.849609375,25419.05078125,0,25421.05078125,25412.8515625,1,0,Fail,0.03225365788595789,25451.010546875,25483.62763671875,24.209663410650094,19.481863839285715
2026-02-24 12:25:00+05:30,25420.900390625,25434.05078125,25417.099609375,0,25429.25,25429.699218750004,0,1,Fail,-0.0017665434489809962,25444.210546875,25481.46767578125,26.619276005520433,19.624720982142858
2026-02-24 12:30:00+05:30,25429.30078125,25433.099609375,25421.400390625,0,25428.80078125,25430.1015625,0,1,Fail,-0.0051153857438654155,25438.290625,25479.640234375,27.2207584225183,19.346121651785715
2026-02-24 12:35:00+05:30,25428.150390625,25439.80078125,25426.5,0,25427.5,25436.94921875,0,1,Fail,-0.03716141480680366,25430.58046875,25477.440234375,20.500336844299838,19.1748046875
2026-02-24 12:40:00+05:30,25428.5,25432.30078125,25417.400390625,0,25418.05078125,25443.550781249996,0,1,Fail,-0.10032240559850661,25424.93046875,25474.11025390625,20.79132607727196,18.871372767857142
2026-02-24 12:45:00+05:30,25417.30078125,25420.80078125,25387.75,0,25392.55078125,25401.69921875,1,1,Success,0.03602803664275925,25419.23046875,25468.96025390625,9.823265939908822,19.757114955357142
2026-02-24 12:50:00+05:30,25392.80078125,25401.69921875,25387.44921875,0,25401.69921875,25404.69921875,1,1,Success,0.01181023353660365,25413.7203125,25463.752734375,16.682307536354784,19.017857142857142
2026-02-24 12:55:00+05:30,25401.349609375,25408.25,25395.69921875,0,25404.69921875,25421.900390625,1,1,Success,0.06770862243590206,25408.9,25458.55517578125,18.60383625336098,18.889369419642858
2026-02-24 13:00:00+05:30,25405.05078125,25425.0,25396.5,0,25421.900390625,25418.55078125,0,0,Success,-0.013176077805085167,25407.780078125,25454.427734375,28.725701918285807,20.164481026785715
2026-02-24 13:05:00+05:30,25421.650390625,25422.599609375,25411.099609375,0,25418.55078125,25412.501953125,1,0,Fail,0.02379690398975035,25407.880078125,25449.44775390625,31.30173670070188,19.435825892857142
