Datetime,close_price_pred,Prediction,predicted_price,close_price_act,true_direction,was_correct,error_mag
2026-02-05 09:15:00,25759.69921875,0,25737.5,25727.349609375,0,True,10.150390625
2026-02-05 09:20:00,25759.69921875,0,25737.5,25682.30078125,1,False,55.19921875
2026-02-05 09:25:00,25759.69921875,0,25737.5,25690.650390625,1,False,46.849609375
2026-02-05 09:30:00,25759.69921875,0,25737.5,25692.75,0,True,44.75
2026-02-05 09:35:00,25759.69921875,0,25737.5,25677.849609375,0,True,59.650390625
2026-02-05 09:40:00,25759.69921875,0,25737.5,25635.150390625,0,True,102.349609375
2026-02-05 09:45:00,25759.69921875,0,25737.5,25631.650390625,0,True,105.849609375
2026-02-05 09:50:00,25759.69921875,0,25737.5,25624.599609375,1,False,112.900390625
2026-02-05 09:55:00,25759.69921875,0,25737.5,25637.650390625,0,True,99.849609375
2026-02-05 10:00:00,25759.69921875,0,25737.5,25636.849609375,1,False,100.650390625
2026-02-05 10:05:00,25759.69921875,0,25737.5,25637.099609375,1,False,100.400390625
2026-02-05 10:10:00,25759.69921875,0,25737.5,25672.75,0,True,64.75
2026-02-05 10:15:00,25759.69921875,0,25737.5,25670.55078125,1,False,66.94921875
2026-02-05 10:20:00,25759.69921875,0,25737.5,25694.599609375,0,True,42.900390625
2026-02-05 10:25:00,25759.69921875,0,25737.5,25669.55078125,0,True,67.94921875
2026-02-05 10:30:00,25759.69921875,0,25737.5,25646.69921875,0,True,90.80078125
2026-02-05 10:35:00,25759.69921875,0,25737.5,25627.80078125,1,False,109.69921875
2026-02-05 10:40:00,25759.69921875,0,25737.5,25642.650390625,0,True,94.849609375
2026-02-05 10:45:00,25759.69921875,0,25737.5,25639.94921875,0,True,97.55078125
2026-02-05 10:50:00,25759.69921875,0,25737.5,25635.05078125,0,True,102.44921875
2026-02-05 10:55:00,25759.69921875,0,25737.5,25624.0,1,False,113.5
2026-02-05 11:00:00,25759.69921875,0,25737.5,25643.099609375,1,False,94.400390625
2026-02-05 11:05:00,25759.69921875,0,25737.5,25662.849609375,1,False,74.650390625
2026-02-05 11:10:00,25759.69921875,0,25737.5,25673.55078125,0,True,63.94921875
2026-02-05 11:15:00,25759.69921875,0,25737.5,25647.80078125,0,True,89.69921875
2026-02-05 11:20:00,25759.69921875,0,25737.5,25645.0,1,False,92.5
2026-02-05 11:25:00,25759.69921875,0,25737.5,25653.05078125,0,True,84.44921875
2026-02-05 11:30:00,25759.69921875,0,25737.5,25647.30078125,1,False,90.19921875
2026-02-05 11:35:00,25759.69921875,0,25737.5,25671.05078125,0,True,66.44921875
2026-02-05 11:40:00,25759.69921875,0,25737.5,25666.30078125,0,True,71.19921875
2026-02-05 11:45:00,25759.69921875,0,25737.5,25635.05078125,1,False,102.44921875
2026-02-05 11:50:00,25759.69921875,0,25737.5,25638.349609375,1,False,99.150390625
2026-02-05 11:55:00,25759.69921875,0,25737.5,25651.900390625,0,True,85.599609375
2026-02-05 12:00:00,25759.69921875,0,25737.5,25651.30078125,0,True,86.19921875
2026-02-05 12:05:00,25759.69921875,0,25737.5,25636.94921875,0,True,100.55078125
2026-02-05 12:10:00,25759.69921875,0,25737.5,25629.80078125,0,True,107.69921875
2026-02-05 12:15:00,25759.69921875,0,25737.5,25615.05078125,1,False,122.44921875
2026-02-05 12:20:00,25759.69921875,0,25737.5,25616.400390625,1,False,121.099609375
2026-02-05 12:25:00,25759.69921875,0,25737.5,25621.55078125,0,True,115.94921875
2026-02-05 12:30:00,25759.69921875,0,25737.5,25618.099609375,1,False,119.400390625
2026-02-05 12:35:00,25759.69921875,0,25737.5,25621.349609375,0,True,116.150390625
2026-02-05 12:40:00,25759.69921875,0,25737.5,25617.44921875,1,False,120.05078125
2026-02-05 12:45:00,25759.69921875,0,25737.5,25625.55078125,0,True,111.94921875
2026-02-05 12:50:00,25759.69921875,0,25737.5,25623.30078125,1,False,114.19921875
2026-02-05 12:55:00,25759.69921875,0,25737.5,25640.80078125,0,True,96.69921875
2026-02-05 13:00:00,25759.69921875,0,25737.5,25637.69921875,1,False,99.80078125
2026-02-05 13:05:00,25759.69921875,0,25737.5,25642.55078125,0,True,94.94921875
2026-02-05 13:10:00,25759.69921875,0,25737.5,25636.80078125,1,False,100.69921875
2026-02-05 13:15:00,25759.69921875,0,25737.5,25650.55078125,0,True,86.94921875
2026-02-05 13:20:00,25759.69921875,0,25737.5,25644.650390625,0,True,92.849609375
2026-02-05 13:25:00,25759.69921875,0,25737.5,25612.30078125,1,False,125.19921875
2026-02-05 13:30:00,25759.69921875,0,25737.5,25632.55078125,1,False,104.94921875
2026-02-05 13:35:00,25759.69921875,0,25737.5,25639.0,0,True,98.5
2026-02-05 13:40:00,25759.69921875,0,25737.5,25635.900390625,1,False,101.599609375
2026-02-05 13:45:00,25759.69921875,0,25737.5,25642.400390625,0,True,95.099609375
2026-02-05 13:50:00,25759.69921875,0,25737.5,25629.400390625,1,False,108.099609375
2026-02-05 13:55:00,25759.69921875,0,25737.5,25635.25,0,True,102.25
2026-02-05 14:00:00,25759.69921875,0,25737.5,25627.25,0,True,110.25
2026-02-05 14:05:00,25759.69921875,0,25737.5,25594.400390625,1,False,143.099609375
2026-02-05 14:10:00,25759.69921875,0,25737.5,25596.94921875,1,False,140.55078125
2026-02-05 14:15:00,25759.69921875,0,25737.5,25597.400390625,1,False,140.099609375
2026-02-05 14:20:00,25759.69921875,0,25737.5,25598.94921875,1,False,138.55078125
2026-02-05 14:25:00,25759.69921875,0,25737.5,25611.900390625,1,False,125.599609375
2026-02-05 14:30:00,25759.69921875,0,25737.5,25626.400390625,1,False,111.099609375
2026-02-05 14:35:00,25759.69921875,0,25737.5,25631.099609375,0,True,106.400390625
2026-02-05 14:40:00,25759.69921875,0,25737.5,25624.05078125,0,True,113.44921875
2026-02-05 14:45:00,25759.69921875,0,25737.5,25620.80078125,1,False,116.69921875
2026-02-05 14:50:00,25759.69921875,0,25737.5,25630.19921875,1,False,107.30078125
2026-02-05 14:55:00,25759.69921875,0,25737.5,25645.19921875,1,False,92.30078125
2026-02-05 15:00:00,25759.69921875,0,25737.5,25665.25,0,True,72.25
2026-02-05 15:05:00,25759.69921875,0,25737.5,25643.19921875,1,False,94.30078125
2026-02-05 15:10:00,25759.69921875,0,25737.5,25647.80078125,0,True,89.69921875
2026-02-05 15:15:00,25759.69921875,0,25737.5,25629.25,1,False,108.25
2026-02-05 15:20:00,25759.69921875,0,25737.5,25640.94921875,1,False,96.55078125
