model,date,total_bars,correct,incorrect,accuracy_pct,avg_error_mag
LGBM,2026-02-06,74,37,37,50.0,105.7148
Logistic,2026-02-06,74,37,37,50.0,105.7148
RF,2026-02-06,74,37,37,50.0,105.7148
XGB,2026-02-06,74,37,37,50.0,132.0481
