model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5419847328244275,0.0,0.0,0.0,0.5419847328244275,1.0,0.7029702970297029,0.35148514851485146
RF,0.46946564885496184,0.452970297029703,0.7625,0.5683229813664596,0.525,0.22183098591549297,0.3118811881188119,0.4401020847426358
XGB,0.46564885496183206,0.4484536082474227,0.725,0.554140127388535,0.5147058823529411,0.24647887323943662,0.3333333333333333,0.4437367303609342
LGBM,0.4618320610687023,0.4472361809045226,0.7416666666666667,0.5579937304075235,0.5079365079365079,0.22535211267605634,0.3121951219512195,0.43509442617937155
