model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.510556621880998,0.5177304964539007,0.8111111111111111,0.6320346320346321,0.47959183673469385,0.18725099601593626,0.2693409742120344,0.45068780312333323
RF,0.5009596928982726,0.5609756097560976,0.17037037037037037,0.26136363636363635,0.489749430523918,0.8565737051792829,0.6231884057971014,0.4422760210803689
XGB,0.5009596928982726,0.5568181818181818,0.1814814814814815,0.2737430167597765,0.4896073903002309,0.8446215139442231,0.6198830409356725,0.4468130288477245
LGBM,0.5143953934740882,0.5955056179775281,0.1962962962962963,0.29526462395543174,0.4976851851851852,0.8565737051792829,0.6295754026354319,0.4624200132954318
