model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250902,76,76,0,100.0,24629.45
Logistic,20250902,76,0,76,0.0,24624.15
RF,20250902,76,76,0,100.0,24629.45
XGB,20250902,76,76,0,100.0,24629.45
