model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250813,76,76,0,100.0,24501.9
Logistic,20250813,76,0,76,0.0,24485.2
RF,20250813,76,76,0,100.0,24501.9
XGB,20250813,76,76,0,100.0,24501.9
