Datetime,Close_Price,Prediction,Predicted_Price
2025-08-13 03:45:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 03:50:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 03:55:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:00:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:05:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:10:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:15:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:20:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:25:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:30:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:35:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:40:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:45:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:50:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 04:55:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:00:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:05:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:10:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:15:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:20:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:25:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:30:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:35:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:40:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:45:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:50:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 05:55:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:00:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:05:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:10:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:15:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:20:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:25:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:30:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:35:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:40:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:45:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:50:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 06:55:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:00:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:05:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:10:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:15:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:20:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:25:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:30:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:35:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:40:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:45:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:50:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 07:55:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:00:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:05:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:10:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:15:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:20:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:25:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:30:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:35:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:40:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:45:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:50:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 08:55:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:00:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:05:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:10:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:15:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:20:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:25:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:30:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:35:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:40:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:45:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:50:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 09:55:00+00:00,24493.55078125,1,24501.902343750004
2025-08-13 10:00:00+00:00,24493.55078125,1,24501.902343750004
