model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250731,76,76,0,100.0,24847.55
Logistic,20250731,76,76,0,100.0,24847.55
RF,20250731,76,76,0,100.0,24847.55
XGB,20250731,76,0,76,0.0,24844.55
