model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20251006,76,0,76,0.0,24895.0
Logistic,20251006,76,76,0,100.0,24897.0
RF,20251006,76,76,0,100.0,24897.0
XGB,20251006,76,0,76,0.0,24895.0
