model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-12-19,76,76,0,100.0,25817.45
Logistic,2025-12-19,76,76,0,100.0,25817.45
RF,2025-12-19,76,76,0,100.0,25817.45
XGB,2025-12-19,76,76,0,100.0,25817.45
