model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-01-29,76,76,0,100.0,25355.15
Logistic,2026-01-29,76,0,76,0.0,25348.05
RF,2026-01-29,76,76,0,100.0,25355.15
XGB,2026-01-29,76,76,0,100.0,25355.15
