Datetime,Close,High,Low,Open,Volume
2026-05-12 09:15:00+05:30,23736.900390625,23754.150390625,23689.900390625,23722.599609375,0
2026-05-12 09:20:00+05:30,23684.19921875,23737.80078125,23684.19921875,23737.80078125,0
2026-05-12 09:25:00+05:30,23638.30078125,23685.44921875,23633.80078125,23685.44921875,0
2026-05-12 09:30:00+05:30,23634.05078125,23643.75,23617.75,23638.94921875,0
2026-05-12 09:35:00+05:30,23626.150390625,23649.150390625,23620.5,23634.650390625,0
2026-05-12 09:40:00+05:30,23640.650390625,23657.849609375,23624.44921875,23626.349609375,0
2026-05-12 09:45:00+05:30,23638.19921875,23650.150390625,23628.849609375,23640.75,0
2026-05-12 09:50:00+05:30,23638.25,23646.69921875,23632.099609375,23638.400390625,0
2026-05-12 09:55:00+05:30,23625.849609375,23652.19921875,23624.55078125,23638.55078125,0
2026-05-12 10:00:00+05:30,23630.19921875,23635.25,23619.80078125,23627.0,0
2026-05-12 10:05:00+05:30,23636.099609375,23642.55078125,23614.0,23630.44921875,0
2026-05-12 10:10:00+05:30,23651.400390625,23655.400390625,23629.150390625,23636.400390625,0
2026-05-12 10:15:00+05:30,23668.25,23668.25,23647.75,23652.05078125,0
2026-05-12 10:20:00+05:30,23630.30078125,23675.19921875,23627.849609375,23669.25,0
2026-05-12 10:25:00+05:30,23613.25,23634.150390625,23605.80078125,23631.80078125,0
2026-05-12 10:30:00+05:30,23607.650390625,23617.05078125,23603.849609375,23613.55078125,0
2026-05-12 10:35:00+05:30,23605.30078125,23620.19921875,23596.44921875,23609.19921875,0
2026-05-12 10:40:00+05:30,23627.55078125,23638.650390625,23602.55078125,23606.599609375,0
2026-05-12 10:45:00+05:30,23602.69921875,23629.599609375,23599.30078125,23628.05078125,0
2026-05-12 10:50:00+05:30,23605.25,23611.150390625,23600.80078125,23603.75,0
2026-05-12 10:55:00+05:30,23614.69921875,23623.30078125,23602.650390625,23605.849609375,0
2026-05-12 11:00:00+05:30,23590.599609375,23615.650390625,23584.849609375,23615.099609375,0
2026-05-12 11:05:00+05:30,23590.400390625,23597.69921875,23578.69921875,23590.599609375,0
2026-05-12 11:10:00+05:30,23589.349609375,23595.099609375,23585.650390625,23590.94921875,0
