Datetime,Close_Price,Prediction,Predicted_Price
2025-12-08 09:15:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 09:20:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 09:25:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 09:30:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 09:35:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 09:40:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 09:45:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 09:50:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 09:55:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:00:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:05:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:10:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:15:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:20:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:25:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:30:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:35:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:40:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:45:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:50:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 10:55:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:00:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:05:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:10:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:15:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:20:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:25:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:30:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:35:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:40:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:45:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:50:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 11:55:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:00:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:05:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:10:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:15:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:20:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:25:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:30:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:35:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:40:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:45:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:50:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 12:55:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:00:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:05:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:10:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:15:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:20:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:25:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:30:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:35:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:40:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:45:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:50:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 13:55:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:00:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:05:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:10:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:15:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:20:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:25:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:30:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:35:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:40:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:45:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:50:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 14:55:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 15:00:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 15:05:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 15:10:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 15:15:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 15:20:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 15:25:00+05:30,26193.94921875,1,26211.248046875004
2025-12-08 15:30:00+05:30,26193.94921875,1,26211.248046875004
