model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.4912959381044487,0.4910891089108911,0.9763779527559056,0.6534914361001317,0.5,0.022813688212927757,0.04363636363636364,0.34856389986824765
RF,0.5261121856866537,0.509719222462203,0.9291338582677166,0.6582984658298466,0.6666666666666666,0.13688212927756654,0.22712933753943218,0.4427139016846394
XGB,0.5106382978723404,0.501432664756447,0.6889763779527559,0.5804311774461028,0.5297619047619048,0.33840304182509506,0.41299303944315546,0.49671210844462915
LGBM,0.5222437137330754,0.5088607594936709,0.7913385826771654,0.6194144838212635,0.5655737704918032,0.2623574144486692,0.35844155844155845,0.488928021131411
