model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5223880597014925,0.5280665280665281,0.8975265017667845,0.6649214659685864,0.4727272727272727,0.10276679841897234,0.16883116883116883,0.4168763173998776
RF,0.4533582089552239,0.44565217391304346,0.14487632508833923,0.21866666666666668,0.45495495495495497,0.7984189723320159,0.5796269727403156,0.39914681970349114
XGB,0.47388059701492535,0.5045871559633027,0.19434628975265017,0.28061224489795916,0.46604215456674475,0.7865612648221344,0.5852941176470589,0.43295318127250904
LGBM,0.4664179104477612,0.48717948717948717,0.20141342756183744,0.285,0.4606205250596659,0.7628458498023716,0.5744047619047619,0.4297023809523809
