model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-10-20,76,0,76,0.0,25703.1
Logistic,2025-10-20,76,76,0,100.0,25704.7
RF,2025-10-20,76,0,76,0.0,25703.1
XGB,2025-10-20,76,0,76,0.0,25703.1
