model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.4606946983546618,0.5932203389830508,0.11437908496732026,0.1917808219178082,0.444672131147541,0.9004149377593361,0.5953360768175583,0.39355844936768325
RF,0.4680073126142596,0.5728155339805825,0.19281045751633988,0.2885085574572127,0.4436936936936937,0.8174273858921162,0.5751824817518248,0.4318455196045188
XGB,0.4716636197440585,0.5548387096774193,0.28104575163398693,0.37310195227765725,0.4387755102040816,0.7136929460580913,0.5434439178515008,0.458272935064579
LGBM,0.4643510054844607,0.5454545454545454,0.2549019607843137,0.34743875278396436,0.43564356435643564,0.7302904564315352,0.5457364341085271,0.44658759344624577
