Datetime,Open,High,Low,Volume,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2025-09-16 12:50:00+05:30,25196.900390625,25199.75,25192.30078125,0,25197.75,25199.5,0,1,Fail,-0.006945064539492614,25197.080078125,25179.5625,74.23543884141488,9.585518973214286
2025-09-16 12:55:00+05:30,25198.150390625,25199.150390625,25190.0,0,25196.0,25197.44921875,0,1,Fail,-0.005751781036672487,25197.1,25181.31748046875,69.86024997221206,9.2783203125
2025-09-16 13:00:00+05:30,25195.75,25200.75,25193.900390625,0,25194.55078125,25194.94921875,1,1,Success,0.0015814431599094857,25196.790234375,25182.62998046875,69.40456216839448,9.556919642857142
2025-09-16 13:05:00+05:30,25194.55078125,25197.19921875,25187.349609375,0,25194.94921875,25202.648437500004,0,1,Fail,-0.03055858014696956,25196.11015625,25183.9599609375,79.83245528460206,9.535435267857142
2025-09-16 13:10:00+05:30,25194.349609375,25196.25,25176.25,0,25187.25,25195.69921875,0,1,Fail,-0.03354561831879224,25194.1,25184.6349609375,63.75349890623042,9.992606026785714
2025-09-16 13:15:00+05:30,25187.19921875,25188.599609375,25176.099609375,0,25178.80078125,25179.300781249996,1,1,Success,0.0019857975141228212,25190.31015625,25184.9349609375,57.40177894312232,10.2890625
2025-09-16 13:20:00+05:30,25178.30078125,25183.099609375,25172.0,0,25179.30078125,25179.55078125,1,1,Success,0.0009928790404941062,25186.9703125,25185.35751953125,55.93850621033307,10.710518973214286
2025-09-16 13:25:00+05:30,25178.650390625,25182.849609375,25176.099609375,0,25179.55078125,25183.902343749996,0,1,Fail,-0.01728212920796188,25183.9703125,25185.592578125,53.90261495813655,10.599888392857142
2025-09-16 13:30:00+05:30,25179.650390625,25180.0,25168.69921875,0,25175.19921875,25171.998046875,1,0,Fail,0.012715577132815016,25180.0203125,25185.6650390625,27.85635406715687,10.074916294642858
2025-09-16 13:35:00+05:30,25175.19921875,25182.150390625,25173.849609375,0,25178.400390625,25178.900390625,1,1,Success,0.001985829092566863,25178.250390625,25186.242578125,35.378416843333085,9.7177734375
2025-09-16 13:40:00+05:30,25178.19921875,25181.650390625,25175.400390625,0,25178.900390625,25175.650390625,0,0,Success,-0.01290763277815774,25178.2703125,25186.47763671875,23.843009874440014,9.307059151785714
2025-09-16 13:45:00+05:30,25178.94921875,25180.69921875,25174.05078125,0,25175.650390625,25175.6015625,1,0,Fail,0.00019394980563514178,25177.540234375,25186.71015625,21.23626365262554,9.206891741071429
2025-09-16 13:55:00+05:30,25171.30078125,25176.650390625,25169.30078125,0,25175.69921875,25171.048828125,1,0,Fail,0.018471743662779972,25176.769921875,25186.8326171875,16.037017445701792,9.1640625
2025-09-16 14:00:00+05:30,25175.80078125,25185.55078125,25175.80078125,0,25180.349609375,25179.6484375,1,0,Fail,0.002784599443126651,25177.8,25187.06259765625,27.060316015241128,9.524972098214286
2025-09-16 14:05:00+05:30,25179.75,25182.25,25178.599609375,0,25181.05078125,25172.201171875,1,0,Fail,0.035143924103395584,25178.330078125,25186.5326171875,27.554342015378808,9.253627232142858
2025-09-16 14:15:00+05:30,25181.400390625,25190.94921875,25177.80078125,0,25189.900390625,25199.099609375,1,1,Success,0.036519472516150564,25180.530078125,25186.54765625,43.11538278336447,9.539202008928571
2025-09-16 14:20:00+05:30,25189.650390625,25211.05078125,25187.44921875,0,25199.099609375,25199.80078125,1,1,Success,0.0027825274945107088,25185.219921875,25186.7076171875,54.36976982636403,10.735770089285714
2025-09-16 14:25:00+05:30,25198.44921875,25206.599609375,25190.94921875,0,25199.80078125,25206.05078125,1,1,Success,0.02480178337223338,25190.040234375,25186.89267578125,54.633636624528464,11.150111607142858
2025-09-16 14:30:00+05:30,25199.55078125,25211.349609375,25195.30078125,0,25206.05078125,25228.75,1,1,Success,0.09005464182784732,25195.18046875,25187.277734375,68.46750038724002,10.867885044642858
2025-09-16 14:35:00+05:30,25206.150390625,25229.099609375,25200.349609375,0,25228.75,25246.150390625004,0,1,Fail,-0.06897048258435316,25204.7203125,25188.8501953125,88.33263366114026,12.028599330357142
2025-09-16 14:40:00+05:30,25228.599609375,25229.400390625,25209.650390625,0,25211.349609375,25229.19921875,1,1,Success,0.0707998962830713,25209.01015625,25189.53017578125,69.52940884568642,12.646484375
2025-09-16 15:00:00+05:30,25222.5,25234.25,25211.650390625,0,25229.19921875,25236.099609375,1,1,Success,0.027350811118379545,25215.030078125,25191.19013671875,74.91082267708816,13.800083705357142
2025-09-16 15:05:00+05:30,25229.69921875,25254.75,25220.849609375,0,25236.099609375,25240.650390625,1,1,Success,0.018032823298531533,25222.28984375,25193.267578125,79.7943699099956,15.414341517857142
2025-09-16 15:10:00+05:30,25239.150390625,25252.25,25222.349609375,0,25240.650390625,25254.650390624996,1,1,Success,0.055466082622022864,25229.209765625,25195.55263671875,80.05771613907471,16.957170758928573
2025-09-16 15:20:00+05:30,25245.0,25256.349609375,25244.0,0,25254.650390625,25254.75,1,1,Success,0.0003944199324057041,25234.38984375,25198.92265625,82.3577506106557,17.632114955357142
2025-09-16 15:25:00+05:30,25253.94921875,25260.5,25249.400390625,0,25254.75,25297.30078125,1,1,Success,0.1684862501113652,25243.069921875,25202.7201171875,84.72315094958665,17.950055803571427
2025-09-17 09:15:00+05:30,25276.599609375,25313.150390625,25276.599609375,0,25297.30078125,25320.650390625,1,1,Success,0.09230079357836626,25256.690234375,25208.6201171875,88.87459718810996,21.596540178571427
2025-09-17 09:20:00+05:30,25297.05078125,25324.0,25293.5,0,25320.650390625,25304.55078125,0,0,Success,-0.06358292194959138,25273.600390625,25215.67509765625,90.06268676152575,23.071428571428573
2025-09-17 09:25:00+05:30,25320.400390625,25321.05078125,25282.94921875,0,25304.55078125,25292.501953125,1,0,Fail,0.04761526189165888,25286.38046875,25222.14267578125,82.41469810216242,25.5322265625
2025-09-17 09:30:00+05:30,25303.19921875,25319.44921875,25298.80078125,0,25316.599609375,25295.6484375,1,0,Fail,0.08275665847020611,25298.7703125,25229.05263671875,82.70514443373963,26.067940848214285
2025-09-17 09:35:00+05:30,25316.80078125,25337.849609375,25315.599609375,0,25337.55078125,25332.75,0,0,Success,-0.01894729799043015,25315.33046875,25236.98515625,83.69442246961036,25.971400669642858
2025-09-17 09:40:00+05:30,25338.349609375,25342.150390625,25331.25,0,25332.75,25315.599609375,0,0,Success,-0.06770046925422625,25322.4203125,25244.84013671875,81.72243446865632,25.632114955357142
2025-09-17 09:45:00+05:30,25333.150390625,25333.150390625,25314.650390625,0,25315.599609375,25314.400390625,0,0,Success,-0.004737074248701182,25321.41015625,25251.83515625,74.84650614094855,25.807198660714285
2025-09-17 09:50:00+05:30,25315.75,25319.69921875,25310.44921875,0,25314.400390625,25309.25,1,0,Fail,0.020345694725233978,25323.380078125,25258.5376953125,71.52548025164243,24.414341517857142
2025-09-17 09:55:00+05:30,25314.650390625,25323.94921875,25311.94921875,0,25319.55078125,25326.150390625,1,1,Success,0.026065270399217504,25323.9703125,25265.4626953125,78.97710029541402,23.860770089285715
2025-09-17 10:00:00+05:30,25320.05078125,25328.44921875,25312.25,0,25326.150390625,25329.900390625,0,1,Fail,-0.014806829866208725,25321.690234375,25272.2751953125,77.62910347692385,23.382114955357142
