model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-11-28,76,0,76,0.0,26219.8
Logistic,2025-11-28,76,76,0,100.0,26220.8
RF,2025-11-28,76,0,76,0.0,26219.8
XGB,2025-11-28,76,0,76,0.0,26219.8
