model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250912,76,0,76,0.0,24997.5
Logistic,20250912,76,0,76,0.0,24997.5
RF,20250912,76,0,76,0.0,24997.5
XGB,20250912,76,0,76,0.0,24997.5
