model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.48608534322820035,0.4444444444444444,0.05860805860805861,0.10355987055016182,0.48906560636182905,0.924812030075188,0.6397919375812744,0.3716759040657181
RF,0.4972170686456401,0.50625,0.2967032967032967,0.3741339491916859,0.49340369393139843,0.7030075187969925,0.57984496124031,0.476989455215998
XGB,0.5194805194805194,0.5327102803738317,0.4175824175824176,0.4681724845995893,0.5107692307692308,0.6240601503759399,0.5617597292724196,0.5149661069360044
LGBM,0.5157699443413729,0.5333333333333333,0.3516483516483517,0.423841059602649,0.5069637883008357,0.6842105263157895,0.5824,0.5031205298013245
