model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250825,76,0,76,0.0,24862.55
Logistic,20250825,76,0,76,0.0,24862.55
RF,20250825,76,0,76,0.0,24862.55
XGB,20250825,76,76,0,100.0,24869.45
