model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-03-10,76,76,0,100.0,24023.8
Logistic,2026-03-10,76,0,76,0.0,24007.6
RF,2026-03-10,76,76,0,100.0,24023.8
XGB,2026-03-10,76,76,0,100.0,24023.8
