model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.4763705103969754,0.48418491484184917,0.7537878787878788,0.5896296296296296,0.4491525423728814,0.2,0.27676240208877284,0.4331960158592012
RF,0.5160680529300568,0.5108108108108108,0.7159090909090909,0.5962145110410094,0.5283018867924528,0.3169811320754717,0.39622641509433965,0.49622046306767453
XGB,0.48015122873345933,0.4812286689419795,0.5340909090909091,0.5062836624775583,0.4788135593220339,0.42641509433962266,0.45109780439121755,0.47869073343438795
LGBM,0.502835538752363,0.5015384615384615,0.6174242424242424,0.5534804753820034,0.5049019607843137,0.3886792452830189,0.43923240938166314,0.4963564423818333
