model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-12-04,76,0,76,0.0,25981.15
Logistic,2025-12-04,76,76,0,100.0,25987.95
RF,2025-12-04,76,0,76,0.0,25981.15
XGB,2025-12-04,76,76,0,100.0,25987.95
