Datetime,close_price_pred,Prediction,predicted_price,close_price_act,true_direction,was_correct,error_mag
2026-02-25 09:15:00,25441.099609375,0,25421.94921875,25561.80078125,1,False,139.8515625
2026-02-25 09:20:00,25441.099609375,0,25421.94921875,25568.5,1,False,146.55078125
2026-02-25 09:25:00,25441.099609375,0,25421.94921875,25582.900390625,0,True,160.951171875
2026-02-25 09:30:00,25441.099609375,0,25421.94921875,25579.05078125,0,True,157.1015625
2026-02-25 09:35:00,25441.099609375,0,25421.94921875,25569.19921875,0,True,147.25
2026-02-25 09:40:00,25441.099609375,0,25421.94921875,25561.75,1,False,139.80078125
2026-02-25 09:45:00,25441.099609375,0,25421.94921875,25575.94921875,0,True,154.0
2026-02-25 09:50:00,25441.099609375,0,25421.94921875,25574.0,1,False,152.05078125
2026-02-25 09:55:00,25441.099609375,0,25421.94921875,25600.599609375,1,False,178.650390625
2026-02-25 10:00:00,25441.099609375,0,25421.94921875,25618.19921875,1,False,196.25
2026-02-25 10:05:00,25441.099609375,0,25421.94921875,25629.849609375,1,False,207.900390625
2026-02-25 10:10:00,25441.099609375,0,25421.94921875,25631.75,1,False,209.80078125
2026-02-25 10:15:00,25441.099609375,0,25421.94921875,25639.400390625,0,True,217.451171875
2026-02-25 10:20:00,25441.099609375,0,25421.94921875,25630.900390625,1,False,208.951171875
2026-02-25 10:25:00,25441.099609375,0,25421.94921875,25635.19921875,1,False,213.25
2026-02-25 10:30:00,25441.099609375,0,25421.94921875,25643.30078125,0,True,221.3515625
2026-02-25 10:35:00,25441.099609375,0,25421.94921875,25634.05078125,0,True,212.1015625
2026-02-25 10:40:00,25441.099609375,0,25421.94921875,25619.900390625,0,True,197.951171875
2026-02-25 10:45:00,25441.099609375,0,25421.94921875,25616.599609375,1,False,194.650390625
2026-02-25 10:50:00,25441.099609375,0,25421.94921875,25620.150390625,0,True,198.201171875
2026-02-25 10:55:00,25441.099609375,0,25421.94921875,25612.349609375,1,False,190.400390625
2026-02-25 11:00:00,25441.099609375,0,25421.94921875,25615.05078125,1,False,193.1015625
2026-02-25 11:05:00,25441.099609375,0,25421.94921875,25621.05078125,0,True,199.1015625
2026-02-25 11:10:00,25441.099609375,0,25421.94921875,25616.0,0,True,194.05078125
2026-02-25 11:15:00,25441.099609375,0,25421.94921875,25607.099609375,1,False,185.150390625
2026-02-25 11:20:00,25441.099609375,0,25421.94921875,25608.599609375,1,False,186.650390625
2026-02-25 11:25:00,25441.099609375,0,25421.94921875,25613.30078125,0,True,191.3515625
2026-02-25 11:30:00,25441.099609375,0,25421.94921875,25602.150390625,1,False,180.201171875
2026-02-25 11:35:00,25441.099609375,0,25421.94921875,25605.150390625,0,True,183.201171875
2026-02-25 11:40:00,25441.099609375,0,25421.94921875,25588.0,1,False,166.05078125
2026-02-25 11:45:00,25441.099609375,0,25421.94921875,25617.650390625,0,True,195.701171875
2026-02-25 11:50:00,25441.099609375,0,25421.94921875,25607.44921875,0,True,185.5
2026-02-25 11:55:00,25441.099609375,0,25421.94921875,25595.099609375,1,False,173.150390625
2026-02-25 12:00:00,25441.099609375,0,25421.94921875,25611.44921875,0,True,189.5
2026-02-25 12:05:00,25441.099609375,0,25421.94921875,25606.5,0,True,184.55078125
2026-02-25 12:10:00,25441.099609375,0,25421.94921875,25600.19921875,1,False,178.25
2026-02-25 12:15:00,25441.099609375,0,25421.94921875,25606.75,0,True,184.80078125
2026-02-25 12:20:00,25441.099609375,0,25421.94921875,25599.44921875,0,True,177.5
2026-02-25 12:25:00,25441.099609375,0,25421.94921875,25592.5,0,True,170.55078125
2026-02-25 12:30:00,25441.099609375,0,25421.94921875,25536.19921875,0,True,114.25
2026-02-25 12:35:00,25441.099609375,0,25421.94921875,25528.599609375,0,True,106.650390625
2026-02-25 12:40:00,25441.099609375,0,25421.94921875,25504.30078125,0,True,82.3515625
2026-02-25 12:45:00,25441.099609375,0,25421.94921875,25467.849609375,1,False,45.900390625
2026-02-25 12:50:00,25441.099609375,0,25421.94921875,25480.099609375,0,True,58.150390625
2026-02-25 12:55:00,25441.099609375,0,25421.94921875,25472.19921875,0,True,50.25
2026-02-25 13:00:00,25441.099609375,0,25421.94921875,25462.05078125,1,False,40.1015625
2026-02-25 13:05:00,25441.099609375,0,25421.94921875,25463.150390625,0,True,41.201171875
2026-02-25 13:10:00,25441.099609375,0,25421.94921875,25462.599609375,1,False,40.650390625
2026-02-25 13:15:00,25441.099609375,0,25421.94921875,25478.5,0,True,56.55078125
2026-02-25 13:20:00,25441.099609375,0,25421.94921875,25456.349609375,1,False,34.400390625
2026-02-25 13:25:00,25441.099609375,0,25421.94921875,25460.30078125,1,False,38.3515625
2026-02-25 13:30:00,25441.099609375,0,25421.94921875,25461.25,1,False,39.30078125
2026-02-25 13:35:00,25441.099609375,0,25421.94921875,25466.400390625,0,True,44.451171875
2026-02-25 13:40:00,25441.099609375,0,25421.94921875,25462.05078125,1,False,40.1015625
2026-02-25 13:45:00,25441.099609375,0,25421.94921875,25467.400390625,1,False,45.451171875
2026-02-25 13:50:00,25441.099609375,0,25421.94921875,25473.19921875,0,True,51.25
2026-02-25 13:55:00,25441.099609375,0,25421.94921875,25472.650390625,0,True,50.701171875
2026-02-25 14:00:00,25441.099609375,0,25421.94921875,25443.900390625,0,True,21.951171875
2026-02-25 14:05:00,25441.099609375,0,25421.94921875,25435.650390625,1,False,13.701171875
2026-02-25 14:10:00,25441.099609375,0,25421.94921875,25457.099609375,1,False,35.150390625
2026-02-25 14:15:00,25441.099609375,0,25421.94921875,25493.80078125,0,True,71.8515625
2026-02-25 14:20:00,25441.099609375,0,25421.94921875,25473.0,0,True,51.05078125
2026-02-25 14:25:00,25441.099609375,0,25421.94921875,25448.55078125,1,False,26.6015625
2026-02-25 14:30:00,25441.099609375,0,25421.94921875,25475.69921875,1,False,53.75
2026-02-25 14:35:00,25441.099609375,0,25421.94921875,25477.94921875,0,True,56.0
2026-02-25 14:40:00,25441.099609375,0,25421.94921875,25471.44921875,0,True,49.5
2026-02-25 14:45:00,25441.099609375,0,25421.94921875,25450.349609375,1,False,28.400390625
2026-02-25 14:50:00,25441.099609375,0,25421.94921875,25458.349609375,1,False,36.400390625
2026-02-25 14:55:00,25441.099609375,0,25421.94921875,25468.25,1,False,46.30078125
2026-02-25 15:00:00,25441.099609375,0,25421.94921875,25501.0,0,True,79.05078125
2026-02-25 15:05:00,25441.099609375,0,25421.94921875,25483.349609375,0,True,61.400390625
2026-02-25 15:10:00,25441.099609375,0,25421.94921875,25478.5,1,False,56.55078125
2026-02-25 15:15:00,25441.099609375,0,25421.94921875,25481.400390625,0,True,59.451171875
2026-02-25 15:20:00,25441.099609375,0,25421.94921875,25475.05078125,1,False,53.1015625
