model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5036363636363637,0.48484848484848486,0.11808118081180811,0.18991097922848665,0.506198347107438,0.8781362007168458,0.6422018348623854,0.416056407045436
RF,0.49272727272727274,0.49183673469387756,0.8892988929889298,0.633377135348226,0.5,0.10752688172043011,0.17699115044247787,0.405184142895352
XGB,0.49272727272727274,0.491869918699187,0.8929889298892989,0.6343381389252949,0.5,0.1039426523297491,0.17210682492581603,0.40322248192555543
LGBM,0.49454545454545457,0.4927536231884058,0.8782287822878229,0.6312997347480106,0.5074626865671642,0.12186379928315412,0.19653179190751446,0.41391576332776253
