model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5086042065009561,0.6666666666666666,0.023076923076923078,0.04460966542750929,0.5058365758754864,0.9885931558935361,0.6692406692406693,0.3569251673340893
RF,0.5181644359464627,0.5192307692307693,0.4153846153846154,0.46153846153846156,0.5174603174603175,0.6197718631178707,0.5640138408304498,0.5127761511844557
XGB,0.51434034416826,0.5137614678899083,0.4307692307692308,0.4686192468619247,0.5147540983606558,0.596958174904943,0.5528169014084507,0.5107180741351878
LGBM,0.5181644359464627,0.5198019801980198,0.40384615384615385,0.45454545454545453,0.5171339563862928,0.6311787072243346,0.5684931506849316,0.5115193026151931
