model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5177570093457944,0.44642857142857145,0.2032520325203252,0.27932960893854747,0.5366430260047281,0.7854671280276817,0.6376404494382022,0.45848502918837486
RF,0.5158878504672897,0.46107784431137727,0.3130081300813008,0.3728813559322034,0.5407608695652174,0.6885813148788927,0.6057838660578386,0.489332610995021
XGB,0.48785046728971965,0.450354609929078,0.516260162601626,0.4810606060606061,0.5296442687747036,0.46366782006920415,0.4944649446494465,0.4877627753550263
LGBM,0.5158878504672897,0.47257383966244726,0.45528455284552843,0.463768115942029,0.5503355704697986,0.5674740484429066,0.5587734241908007,0.5112707700664149
