model,date,total_bars,correct,incorrect,accuracy_pct,avg_error_mag
LGBM,2025-08-19,74,39,35,52.7,315.9164
Logistic,2025-08-19,74,39,35,52.7,315.9164
RF,2025-08-19,74,39,35,52.7,315.9164
XGB,2025-08-19,74,39,35,52.7,315.9164
