Datetime,Close,High,Low,Open,Volume
2026-09-04T09:15:00+05:30,24049.7,24050.0,24025.0,24041.0,115310
2026-09-04T09:20:00+05:30,24048.1,24050.0,24032.9,24049.7,36270
2026-09-04T09:25:00+05:30,24037.0,24055.0,24031.2,24048.1,29380
2026-09-04T09:30:00+05:30,24040.0,24049.0,24027.0,24036.2,24960
2026-09-04T09:35:00+05:30,24030.0,24041.2,24029.9,24040.0,16965
2026-09-04T09:40:00+05:30,24033.0,24045.8,24030.0,24030.0,87165
2026-09-04T09:45:00+05:30,24047.0,24056.0,24033.0,24033.0,53105
2026-09-04T09:50:00+05:30,24067.8,24068.0,24045.1,24047.0,92365
2026-09-04T09:55:00+05:30,24073.0,24078.0,24066.0,24067.8,37830
2026-09-04T10:00:00+05:30,24086.0,24090.2,24073.0,24073.0,91390
2026-09-04T10:05:00+05:30,24072.5,24086.0,24067.0,24086.0,28665
2026-09-04T10:10:00+05:30,24064.0,24072.5,24057.0,24072.5,15080
2026-09-04T10:15:00+05:30,24075.0,24079.5,24056.3,24064.0,16185
2026-09-04T10:20:00+05:30,24078.6,24082.5,24065.0,24075.0,10725
2026-09-04T10:25:00+05:30,24089.0,24089.0,24078.3,24078.3,15990
2026-09-04T10:30:00+05:30,24087.2,24099.0,24085.5,24089.0,36530
2026-09-04T10:35:00+05:30,24088.6,24090.0,24079.0,24087.2,16250
2026-09-04T10:40:00+05:30,24085.1,24091.2,24081.0,24088.6,9100
2026-09-04T10:45:00+05:30,24089.0,24089.8,24081.9,24085.1,13390
2026-09-04T10:50:00+05:30,24092.9,24093.0,24085.7,24089.0,13195
2026-09-04T10:55:00+05:30,24092.6,24095.9,24091.4,24093.0,24440
2026-09-04T11:00:00+05:30,24091.7,24098.1,24088.6,24092.6,31720
2026-09-04T11:05:00+05:30,24094.0,24094.0,24086.8,24091.7,10725
2026-09-04T11:10:00+05:30,24087.8,24098.2,24084.3,24094.0,15730
2026-09-04T11:15:00+05:30,24094.0,24094.0,24081.3,24087.8,7475
2026-09-04T11:20:00+05:30,24095.0,24100.2,24091.7,24094.0,44590
2026-09-04T11:25:00+05:30,24102.2,24104.0,24093.8,24095.0,58500
2026-09-04T11:30:00+05:30,24109.0,24110.0,24102.0,24102.2,27300
2026-09-04T11:35:00+05:30,24115.5,24120.0,24108.0,24109.0,47255
2026-09-04T11:40:00+05:30,24110.0,24120.0,24110.0,24115.7,21645
2026-09-04T11:45:00+05:30,24112.5,24112.9,24108.0,24110.0,19890
2026-09-04T11:50:00+05:30,24111.1,24118.3,24111.0,24112.5,20735
