model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.514018691588785,0.4520547945205479,0.2682926829268293,0.336734693877551,0.5372750642673522,0.7231833910034602,0.616519174041298,0.47662693395942446
RF,0.4747663551401869,0.4302788844621514,0.43902439024390244,0.4346076458752515,0.5140845070422535,0.5051903114186851,0.5095986038394416,0.4721031248573465
XGB,0.5046728971962616,0.4652014652014652,0.516260162601626,0.48940269749518306,0.5458015267175572,0.49480968858131485,0.5190562613430127,0.5042294794190979
LGBM,0.48598130841121495,0.44569288389513106,0.483739837398374,0.46393762183235865,0.5261194029850746,0.48788927335640137,0.5062836624775583,0.48511064215495847
