Datetime,Open,High,Low,Volume,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2026-02-06 09:50:00+05:30,25569.25,25570.80078125,25553.0,0,25554.25,25552.349609375,0,0,Success,-0.007436691059217156,25551.490234375,25608.4474609375,31.835699779357284,30.074916294642858
2026-02-06 09:55:00+05:30,25554.19921875,25554.599609375,25538.05078125,0,25552.349609375,25535.55078125,0,0,Success,-0.06574279227471361,25549.240234375,25604.744921875,25.689099717871628,29.524832589285715
2026-02-06 10:00:00+05:30,25552.349609375,25560.44921875,25520.05078125,0,25535.55078125,25531.75,0,0,Success,-0.014884273625266002,25547.490234375,25599.96748046875,26.28358489918925,29.656808035714285
2026-02-06 10:05:00+05:30,25534.849609375,25542.150390625,25520.80078125,0,25531.75,25515.80078125,0,0,Success,-0.062468176877809,25548.580078125,25595.35244140625,24.341900700030862,29.824637276785715
2026-02-06 10:10:00+05:30,25531.55078125,25533.5,25504.75,0,25515.80078125,25486.751953125,1,0,Fail,0.11384642941069756,25537.940234375,25590.10244140625,24.625183461197892,29.885323660714285
2026-02-06 10:15:00+05:30,25515.80078125,25553.19921875,25511.599609375,0,25544.849609375,25544.69921875,0,0,Success,-0.0005887316907311382,25536.06015625,25585.8349609375,30.05375426949908,31.385323660714285
2026-02-06 10:20:00+05:30,25543.94921875,25558.80078125,25539.44921875,0,25544.69921875,25582.748046875004,0,1,Fail,-0.14894999467079995,25534.530078125,25580.8099609375,29.845713850496495,31.603376116071427
2026-02-06 10:25:00+05:30,25543.94921875,25546.400390625,25506.650390625,0,25506.650390625,25504.80078125,0,0,Success,-0.0072514789150041675,25528.75,25572.87998046875,29.852019778315807,28.324776785714285
2026-02-06 10:30:00+05:30,25507.099609375,25514.150390625,25496.650390625,0,25504.80078125,25522.44921875,1,1,Success,0.0691965314740837,25523.36015625,25565.96005859375,31.67056062737501,27.785435267857142
2026-02-06 10:35:00+05:30,25504.849609375,25525.849609375,25502.400390625,0,25522.44921875,25502.400390625,0,0,Success,-0.07855369973768497,25524.68984375,25559.69248046875,38.751217010729476,27.571149553571427
2026-02-06 10:40:00+05:30,25521.599609375,25523.650390625,25497.900390625,0,25502.400390625,25497.0,1,0,Fail,0.021176009090443308,25516.2,25553.35,37.249747691411976,27.974748883928573
2026-02-06 10:45:00+05:30,25501.69921875,25518.05078125,25496.94921875,0,25507.80078125,25517.351562500004,0,1,Fail,-0.03744258994299691,25508.8203125,25546.692578125,41.92812713367823,27.239118303571427
2026-02-06 10:50:00+05:30,25507.55078125,25513.5,25493.55078125,0,25498.25,25522.500000000004,1,1,Success,0.09510456599962742,25507.140234375,25539.52509765625,43.55582673939657,26.857003348214285
2026-02-06 10:55:00+05:30,25498.19921875,25524.19921875,25492.150390625,0,25522.5,25546.75,1,1,Success,0.09501420315407974,25510.680078125,25535.47509765625,38.32803856583761,26.096261160714285
2026-02-06 11:00:00+05:30,25522.75,25548.150390625,25522.75,0,25546.75,25534.69921875,1,0,Fail,0.047171484631117463,25515.540234375,25533.4201171875,48.20312204305769,26.656947544642858
2026-02-06 11:05:00+05:30,25546.25,25559.55078125,25543.25,0,25558.80078125,25541.201171875,1,0,Fail,0.0688592924434511,25526.8203125,25532.64267578125,51.47390870342751,26.639229910714285
2026-02-06 11:10:00+05:30,25558.599609375,25576.400390625,25554.849609375,0,25576.400390625,25578.199218750004,1,1,Success,0.007033155946602081,25540.540234375,25533.28271484375,59.29894446642289,25.29296875
2026-02-06 11:15:00+05:30,25577.80078125,25581.19921875,25564.599609375,0,25578.19921875,25593.000000000004,1,1,Success,0.05786482904218818,25556.530078125,25534.97763671875,60.670890353492744,24.953683035714285
2026-02-06 11:20:00+05:30,25577.599609375,25597.55078125,25575.55078125,0,25593.0,25597.44921875,0,1,Fail,-0.017384514320321964,25570.630078125,25538.31259765625,67.82924052413259,24.471540178571427
2026-02-06 11:25:00+05:30,25592.900390625,25598.19921875,25583.349609375,0,25588.55078125,25607.800781249996,1,1,Success,0.07522895753090257,25578.990234375,25539.29013671875,61.38665250836943,22.560825892857142
2026-02-06 11:30:00+05:30,25588.5,25609.80078125,25583.0,0,25607.80078125,25627.849609375004,1,1,Success,0.07829187791744978,25588.790234375,25541.96767578125,64.95325368271916,23.092912946428573
2026-02-06 11:35:00+05:30,25607.80078125,25630.900390625,25599.849609375,0,25627.849609375,25631.8984375,0,1,Fail,-0.01579854801207701,25599.080078125,25545.74267578125,81.3993967875533,22.471540178571427
2026-02-06 11:40:00+05:30,25627.599609375,25644.5,25623.44921875,0,25623.80078125,25636.849609375,1,1,Success,0.0509246393085774,25608.200390625,25550.15517578125,80.48228931589983,22.725167410714285
2026-02-06 11:45:00+05:30,25623.849609375,25641.80078125,25613.19921875,0,25636.849609375,25648.048828125,0,1,Fail,-0.04368406774093108,25616.9703125,25555.41015625,80.01127216544337,23.093191964285715
2026-02-06 11:50:00+05:30,25636.650390625,25639.55078125,25620.75,0,25625.650390625,25632.25,1,1,Success,0.025753919507988096,25624.390234375,25560.90263671875,83.90719360785708,22.596819196428573
2026-02-06 11:55:00+05:30,25625.5,25632.55078125,25616.650390625,0,25632.25,25621.25,0,0,Success,-0.04291468755181461,25629.280078125,25565.27265625,84.01268302918788,22.225306919642858
2026-02-06 12:00:00+05:30,25631.349609375,25657.599609375,25620.80078125,0,25621.25,25593.94921875,0,0,Success,-0.10655522759428208,25627.96015625,25569.1001953125,83.35239904697913,23.428850446428573
2026-02-06 12:05:00+05:30,25621.150390625,25621.30078125,25592.599609375,0,25593.94921875,25576.84765625,1,0,Fail,0.06681877170980506,25621.98984375,25573.46513671875,69.05868373119111,23.189732142857142
2026-02-06 12:10:00+05:30,25593.44921875,25611.650390625,25588.44921875,0,25611.05078125,25618.701171874996,0,1,Fail,-0.029871443738657126,25616.830078125,25578.77763671875,67.83191779116267,23.014787946428573
