model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5220588235294118,0.5264150943396226,0.96875,0.6821515892420538,0.35714285714285715,0.01953125,0.037037037037037035,0.3595943131395454
RF,0.5128676470588235,0.5309973045822103,0.6840277777777778,0.5978755690440061,0.47398843930635837,0.3203125,0.3822843822843823,0.49007997566419415
XGB,0.4797794117647059,0.5080906148867314,0.5451388888888888,0.525963149078727,0.4425531914893617,0.40625,0.42362525458248473,0.47479420183060583
LGBM,0.5091911764705882,0.5344262295081967,0.5659722222222222,0.5497470489038786,0.4769874476987448,0.4453125,0.46060606060606063,0.5051765547549696
