model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5111940298507462,0.5057692307692307,0.9813432835820896,0.6675126903553299,0.6875,0.041044776119402986,0.07746478873239436,0.37248873954386214
RF,0.4832089552238806,0.43661971830985913,0.11567164179104478,0.18289085545722714,0.49032258064516127,0.8507462686567164,0.6221009549795361,0.40249590521838163
XGB,0.5130597014925373,0.5098591549295775,0.6753731343283582,0.5810593900481541,0.5193370165745856,0.35074626865671643,0.41870824053452116,0.49988381529133763
LGBM,0.47947761194029853,0.472636815920398,0.35447761194029853,0.4051172707889126,0.4835820895522388,0.6044776119402985,0.5373134328358209,0.47121535181236673
