Datetime,Close,High,Low,Open,Volume
2026-09-18T09:15:00+05:30,23350.0,23380.0,23343.4,23379.0,65520
2026-09-18T09:20:00+05:30,23359.5,23361.9,23332.0,23350.0,37895
2026-09-18T09:25:00+05:30,23326.6,23359.5,23321.1,23359.5,28990
2026-09-18T09:30:00+05:30,23327.6,23340.0,23312.6,23326.6,35815
2026-09-18T09:35:00+05:30,23337.2,23349.9,23315.0,23327.6,13780
2026-09-18T09:40:00+05:30,23339.3,23353.9,23330.0,23337.2,18395
2026-09-18T09:45:00+05:30,23332.0,23348.3,23330.0,23339.3,13910
2026-09-18T09:50:00+05:30,23345.0,23345.0,23330.0,23332.0,15470
2026-09-18T09:55:00+05:30,23345.8,23358.0,23340.1,23345.0,16705
2026-09-18T10:00:00+05:30,23350.0,23360.0,23344.0,23345.8,9945
2026-09-18T10:05:00+05:30,23352.5,23359.0,23340.1,23350.0,6565
2026-09-18T10:10:00+05:30,23356.0,23359.8,23345.8,23352.5,12675
2026-09-18T10:15:00+05:30,23349.0,23357.0,23343.0,23356.0,5980
2026-09-18T10:20:00+05:30,23335.0,23353.0,23330.0,23349.0,4745
2026-09-18T10:25:00+05:30,23333.1,23340.0,23325.1,23335.0,11245
2026-09-18T10:30:00+05:30,23339.8,23350.0,23325.0,23333.1,11180
2026-09-18T10:35:00+05:30,23335.0,23341.4,23325.1,23339.8,10855
2026-09-18T10:40:00+05:30,23330.0,23337.0,23320.1,23335.0,12870
2026-09-18T10:45:00+05:30,23330.0,23338.0,23325.7,23330.0,5785
2026-09-18T10:50:00+05:30,23340.0,23342.0,23326.0,23330.0,10140
2026-09-18T10:55:00+05:30,23335.0,23340.0,23331.7,23340.0,8125
2026-09-18T11:00:00+05:30,23326.6,23338.0,23323.0,23335.0,7150
2026-09-18T11:05:00+05:30,23332.0,23332.0,23315.0,23326.6,7475
2026-09-18T11:10:00+05:30,23330.1,23334.0,23323.0,23332.0,7085
2026-09-18T11:15:00+05:30,23325.0,23332.0,23316.5,23330.1,4550
2026-09-18T11:20:00+05:30,23326.0,23326.0,23316.3,23325.0,4550
2026-09-18T11:25:00+05:30,23316.0,23326.0,23316.0,23326.0,6110
2026-09-18T11:30:00+05:30,23320.0,23334.5,23314.1,23317.0,38350
2026-09-18T11:35:00+05:30,23324.0,23326.0,23318.0,23320.0,8515
2026-09-18T11:40:00+05:30,23330.8,23333.0,23321.5,23324.0,7085
2026-09-18T11:45:00+05:30,23332.7,23335.0,23321.0,23330.8,4030
2026-09-18T11:50:00+05:30,23356.0,23356.9,23330.1,23332.7,25350
2026-09-18T11:55:00+05:30,23345.0,23358.0,23342.0,23356.0,6760
2026-09-18T12:00:00+05:30,23350.0,23364.7,23345.0,23345.0,7280
2026-09-18T12:05:00+05:30,23340.6,23351.1,23335.0,23350.0,5590
2026-09-18T12:10:00+05:30,23347.7,23355.0,23337.2,23340.6,7475
2026-09-18T12:15:00+05:30,23340.0,23354.0,23338.0,23347.7,8450
2026-09-18T12:20:00+05:30,23344.0,23356.8,23337.1,23340.0,6955
2026-09-18T12:25:00+05:30,23354.7,23357.0,23340.0,23344.0,5980
2026-09-18T12:30:00+05:30,23352.0,23359.0,23347.0,23354.7,5460
2026-09-18T12:35:00+05:30,23352.0,23366.0,23351.7,23352.0,14365
2026-09-18T12:40:00+05:30,23368.0,23369.0,23352.0,23352.0,6565
2026-09-18T12:45:00+05:30,23355.0,23368.0,23355.0,23368.0,6825
2026-09-18T12:50:00+05:30,23354.0,23360.0,23351.0,23355.0,4485
2026-09-18T12:55:00+05:30,23364.0,23364.9,23354.0,23354.0,4940
2026-09-18T13:00:00+05:30,23372.0,23380.0,23360.1,23364.0,20800
2026-09-18T13:05:00+05:30,23375.0,23380.0,23363.2,23380.0,8320
2026-09-18T13:10:00+05:30,23363.1,23375.0,23363.1,23375.0,7280
2026-09-18T13:15:00+05:30,23351.6,23368.5,23351.0,23363.1,20475
2026-09-18T13:20:00+05:30,23365.0,23365.1,23351.0,23351.6,3705
2026-09-18T13:25:00+05:30,23360.0,23365.0,23355.0,23365.0,6045
2026-09-18T13:30:00+05:30,23361.5,23362.0,23351.0,23360.0,14560
2026-09-18T13:35:00+05:30,23360.2,23361.5,23350.8,23361.5,7020
2026-09-18T13:40:00+05:30,23338.1,23360.2,23332.0,23360.2,11115
2026-09-18T13:45:00+05:30,23345.1,23352.0,23330.0,23338.1,25415
2026-09-18T13:50:00+05:30,23360.3,23362.0,23342.5,23345.1,13910
2026-09-18T13:55:00+05:30,23358.0,23365.1,23358.0,23360.3,16185
2026-09-18T14:00:00+05:30,23366.9,23366.9,23353.7,23358.0,5525
2026-09-18T14:05:00+05:30,23380.0,23384.4,23365.0,23366.9,39195
2026-09-18T14:10:00+05:30,23365.0,23387.4,23365.0,23382.7,33345
2026-09-18T14:15:00+05:30,23376.0,23383.4,23365.0,23365.0,14885
2026-09-18T14:20:00+05:30,23381.1,23386.9,23376.0,23376.0,12285
2026-09-18T14:25:00+05:30,23391.0,23396.0,23372.0,23381.1,19955
2026-09-18T14:30:00+05:30,23402.3,23410.5,23390.0,23393.3,57460
2026-09-18T14:35:00+05:30,23397.1,23402.3,23390.0,23402.3,132210
2026-09-18T14:40:00+05:30,23380.2,23397.1,23380.2,23397.1,30615
2026-09-18T14:45:00+05:30,23393.7,23398.0,23380.2,23380.2,22620
2026-09-18T14:50:00+05:30,23411.2,23420.0,23393.7,23395.0,59605
2026-09-18T14:55:00+05:30,23410.0,23416.5,23395.0,23411.2,34775
2026-09-18T15:00:00+05:30,23398.0,23413.0,23386.2,23413.0,21580
2026-09-18T15:05:00+05:30,23380.0,23398.8,23380.0,23398.0,18590
2026-09-18T15:10:00+05:30,23384.9,23390.1,23373.9,23380.0,83395
2026-09-18T15:15:00+05:30,23372.0,23388.4,23372.0,23384.9,41470
2026-09-18T15:20:00+05:30,23368.9,23380.0,23367.0,23372.0,51220
2026-09-18T15:25:00+05:30,23385.0,23388.0,23366.7,23368.9,54925
2026-09-18T15:30:00+05:30,23372.5,23386.1,23371.8,23385.0,20670
2026-09-18T15:35:00+05:30,23380.0,23382.6,23371.3,23372.5,29250
