model,date,total_bars,correct,incorrect,accuracy_pct,avg_error_mag
LGBM,2025-09-29,74,37,37,50.0,139.624
Logistic,2025-09-29,74,37,37,50.0,152.3035
RF,2025-09-29,74,37,37,50.0,152.3035
XGB,2025-09-29,74,37,37,50.0,139.624
