model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.4519056261343013,0.4661016949152542,0.5935251798561151,0.5221518987341772,0.4263959390862944,0.3076923076923077,0.3574468085106383,0.43979935362240774
RF,0.49364791288566245,0.498220640569395,0.5035971223021583,0.5008944543828264,0.4888888888888889,0.4835164835164835,0.4861878453038674,0.4935411498433469
XGB,0.49364791288566245,0.4981949458483754,0.49640287769784175,0.4972972972972973,0.48905109489051096,0.4908424908424908,0.489945155393053,0.49362122634517513
LGBM,0.4627949183303085,0.4590909090909091,0.36330935251798563,0.40562248995983935,0.4652567975830816,0.5641025641025641,0.5099337748344371,0.45777813239713827
