model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5109090909090909,0.49473684210526314,0.17537313432835822,0.25895316804407714,0.5142857142857142,0.8297872340425532,0.6350067842605156,0.44697997615229634
RF,0.5127272727272727,0.5,0.27238805970149255,0.3526570048309179,0.5173267326732673,0.7411347517730497,0.60932944606414,0.4809932254475289
XGB,0.5254545454545455,0.5172413793103449,0.3917910447761194,0.445859872611465,0.5302593659942363,0.6524822695035462,0.5850556438791733,0.5154577582453191
LGBM,0.46,0.43612334801762115,0.3694029850746269,0.4,0.47678018575851394,0.5460992907801419,0.509090909090909,0.45454545454545453
