model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5008605851979346,0.5,0.7275862068965517,0.5926966292134831,0.5031446540880503,0.27491408934707906,0.35555555555555557,0.4741260923845193
RF,0.5008605851979346,0.5,0.4068965517241379,0.44866920152091255,0.5014492753623189,0.5945017182130584,0.5440251572327044,0.4963471793768085
XGB,0.4853700516351119,0.4844290657439446,0.4827586206896552,0.4835924006908463,0.4863013698630137,0.4879725085910653,0.48713550600343053,0.48536395334713844
LGBM,0.5008605851979346,0.5,0.6310344827586207,0.5579268292682927,0.5023255813953489,0.3711340206185567,0.4268774703557312,0.49240214981201197
