model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5147058823529411,0.5166666666666667,0.9893617021276596,0.6788321167883211,0.25,0.003816793893129771,0.007518796992481203,0.3431754568904012
RF,0.5018382352941176,0.5153203342618384,0.6560283687943262,0.5772230889235569,0.4756756756756757,0.33587786259541985,0.39373601789709173,0.48547955341032434
XGB,0.5128676470588235,0.5284280936454849,0.5602836879432624,0.5438898450946644,0.49387755102040815,0.4618320610687023,0.47731755424063116,0.5106036996676477
LGBM,0.4852941176470588,0.5035211267605634,0.5070921985815603,0.5053003533568905,0.4653846153846154,0.4618320610687023,0.46360153256704983,0.48445094296197017
