model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-01-19,76,76,0,100.0,25699.95
Logistic,2026-01-19,76,76,0,100.0,25699.95
RF,2026-01-19,76,76,0,100.0,25699.95
XGB,2026-01-19,76,0,76,0.0,25699.15
