Datetime,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2025-07-02 05:15:00+00:00,25492.650390625,25494.650390624996,0,1,Fail,-0.007845398455452502,25503.140234375,25532.717578125,24.11400045522113,17.375279017857142
2025-07-02 05:20:00+00:00,25490.650390625,25491.650390624996,1,1,Success,0.003923007003257092,25496.4703125,25530.60009765625,27.950206192428823,16.246512276785715
2025-07-02 05:25:00+00:00,25491.650390625,25496.851562500004,0,1,Fail,-0.02040343326265302,25492.060546875,25525.58515625,23.761281242901276,16.067940848214285
2025-07-02 05:30:00+00:00,25486.44921875,25498.69921875,0,1,Fail,-0.04806475745153176,25490.490234375,25520.56259765625,23.359478106810457,16.064313616071427
2025-07-02 05:35:00+00:00,25474.19921875,25476.25,1,1,Success,0.008050424794081634,25487.119921875,25515.82509765625,21.96261679369377,15.582170758928571
2025-07-02 05:40:00+00:00,25476.25,25476.19921875,1,0,Fail,0.0001993278053088661,25483.83984375,25512.29013671875,25.08629282430418,15.017857142857142
2025-07-02 05:45:00+00:00,25476.30078125,25485.19921875,1,1,Success,0.03492829503154969,25480.969921875,25508.33271484375,26.79312384930337,15.25
2025-07-02 05:50:00+00:00,25485.19921875,25493.400390625004,1,1,Success,0.03218013641802817,25479.6796875,25505.75263671875,29.556272331564585,15.289341517857142
2025-07-02 05:55:00+00:00,25493.400390625,25509.201171875004,0,1,Fail,-0.061979888943377734,25481.069921875,25503.2451171875,41.74573872560342,14.482282366071429
2025-07-02 06:00:00+00:00,25477.599609375,25476.599609375,0,0,Success,-0.0039250165452479665,25481.75,25500.12255859375,28.09694419705977,14.525111607142858
2025-07-02 06:05:00+00:00,25476.599609375,25468.8984375,1,0,Fail,0.03022841349740444,25481.819921875,25497.242578125,23.956388261816286,14.41796875
2025-07-02 06:10:00+00:00,25484.30078125,25498.75,1,1,Success,0.05669850969829618,25483.419921875,25495.1076171875,33.372365286727685,14.403738839285714
2025-07-02 06:15:00+00:00,25498.75,25503.400390625,0,1,Fail,-0.018237719986273836,25486.130078125,25494.01259765625,52.66569921889446,14.203822544642858
2025-07-02 06:20:00+00:00,25494.099609375,25498.1484375,0,1,Fail,-0.01588143212365545,25486.269921875,25492.4275390625,51.796524255661765,14.357282366071429
2025-07-02 06:25:00+00:00,25490.05078125,25490.451171875004,0,1,Fail,-0.0015707721747440367,25488.76015625,25491.517578125,48.511152296980256,13.925083705357142
2025-07-02 06:30:00+00:00,25489.650390625,25497.5,1,1,Success,0.030795280651974174,25491.3703125,25490.042578125,49.41659062119003,14.321568080357142
2025-07-02 06:35:00+00:00,25497.5,25498.699218749996,1,1,Success,0.004703279733307187,25494.01015625,25488.717578125,53.160149327652746,14.403738839285714
2025-07-02 06:40:00+00:00,25498.69921875,25505.748046875,0,1,Fail,-0.027643873377732043,25494.0,25487.967578125,56.916934931408406,13.814453125
2025-07-02 06:45:00+00:00,25491.650390625,25494.94921875,1,1,Success,0.012940818167713464,25493.51015625,25487.83505859375,60.46865836357602,13.696568080357142
2025-07-02 06:50:00+00:00,25494.94921875,25498.298828124996,0,1,Fail,-0.01313832534538474,25494.48984375,25488.02998046875,61.05185380301527,13.475167410714286
2025-07-02 06:55:00+00:00,25491.599609375,25494.25,0,1,Fail,-0.010397113816369808,25494.8796875,25487.97744140625,58.70275305628928,12.778738839285714
2025-07-02 07:00:00+00:00,25488.94921875,25489.650390625,1,1,Success,0.002750885762227534,25493.16953125,25487.8923828125,52.29643087387312,12.475027901785714
2025-07-02 07:05:00+00:00,25489.650390625,25494.300781249996,1,1,Success,0.018244230712204653,25491.359765625,25487.7923828125,47.47128849955901,11.707170758928571
2025-07-02 07:10:00+00:00,25494.30078125,25504.601562500004,0,1,Fail,-0.04040425088879392,25491.88984375,25488.1849609375,63.255309113807456,10.9892578125
2025-07-02 07:15:00+00:00,25484.0,25490.900390625,0,1,Fail,-0.027077345098885576,25489.7,25488.675,55.11791868733683,11.246372767857142
2025-07-02 07:20:00+00:00,25477.099609375,25479.19921875,0,1,Fail,-0.008241163268943655,25486.8,25488.71748046875,44.96407782055277,12.0927734375
2025-07-02 07:25:00+00:00,25475.0,25485.849609375,1,1,Success,0.042589241903827284,25484.01015625,25488.65244140625,29.923391819280525,11.146205357142858
2025-07-02 07:30:00+00:00,25485.849609375,25492.298828125,0,1,Fail,-0.025305096156683148,25483.25,25488.6849609375,43.6876082511947,11.435407366071429
2025-07-02 07:35:00+00:00,25479.400390625,25495.150390625,0,1,Fail,-0.06181464146933034,25480.269921875,25487.9849609375,42.13970643121128,11.642578125
2025-07-02 07:40:00+00:00,25463.650390625,25483.951171875,0,1,Fail,-0.0797245522090351,25476.2,25487.2875,34.35575606490339,12.092494419642858
2025-07-02 07:45:00+00:00,25443.349609375,25454.548828125,0,1,Fail,-0.044016290786938965,25469.45,25485.625,21.66349826142475,12.753208705357142
2025-07-02 07:50:00+00:00,25432.150390625,25458.201171875,0,1,Fail,-0.10243247562582455,25460.880078125,25483.01748046875,18.474861654590427,13.324637276785714
2025-07-02 07:55:00+00:00,25406.099609375,25408.999999999996,1,1,Success,0.011416119237483187,25444.930078125,25478.3849609375,15.656264683671921,14.435407366071429
2025-07-02 08:00:00+00:00,25409.0,25416.05078125,1,1,Success,0.027749148923609742,25430.85,25474.12998046875,15.385583470678682,15.763950892857142
2025-07-02 08:05:00+00:00,25416.05078125,25435.001953125004,0,1,Fail,-0.07456379450178276,25421.330078125,25470.42998046875,20.45492733893144,15.992606026785714
2025-07-02 08:10:00+00:00,25397.099609375,25398.749999999996,1,1,Success,0.0064983429225547494,25412.080078125,25465.80244140625,18.141910641261504,17.685546875
2025-07-02 08:15:00+00:00,25398.75,25402.699218750004,0,1,Fail,-0.015548870515281265,25405.4,25460.86494140625,18.677398929390435,18.3818359375
