model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5266781411359724,0.5251989389920424,0.673469387755102,0.5901639344262295,0.5294117647058824,0.37630662020905925,0.439918533604888,0.5150412340155588
RF,0.5129087779690189,0.5470085470085471,0.21768707482993196,0.31143552311435524,0.5043103448275862,0.8153310104529616,0.6231691078561917,0.46730231548527346
XGB,0.5146299483648882,0.5384615384615384,0.2857142857142857,0.37333333333333335,0.5058823529411764,0.7491289198606271,0.6039325842696629,0.48863295880149815
LGBM,0.504302925989673,0.52,0.2653061224489796,0.35135135135135137,0.4988399071925754,0.7491289198606271,0.5988857938718662,0.47511857261160884
