Datetime,close_price_pred,Prediction,predicted_price,close_price_act,true_direction,was_correct,error_mag
2025-09-19 09:15:00,25429.599609375,0,25420.75,25381.44921875,0,True,39.30078125
2025-09-19 09:20:00,25429.599609375,0,25420.75,25362.849609375,1,False,57.900390625
2025-09-19 09:25:00,25429.599609375,0,25420.75,25365.0,0,True,55.75
2025-09-19 09:30:00,25429.599609375,0,25420.75,25340.80078125,0,True,79.94921875
2025-09-19 09:35:00,25429.599609375,0,25420.75,25331.900390625,1,False,88.849609375
2025-09-19 09:40:00,25429.599609375,0,25420.75,25340.55078125,0,True,80.19921875
2025-09-19 09:45:00,25429.599609375,0,25420.75,25337.69921875,1,False,83.05078125
2025-09-19 09:50:00,25429.599609375,0,25420.75,25340.69921875,0,True,80.05078125
2025-09-19 09:55:00,25429.599609375,0,25420.75,25316.05078125,0,True,104.69921875
2025-09-19 10:00:00,25429.599609375,0,25420.75,25313.5,1,False,107.25
2025-09-19 10:05:00,25429.599609375,0,25420.75,25317.900390625,1,False,102.849609375
2025-09-19 10:10:00,25429.599609375,0,25420.75,25324.44921875,0,True,96.30078125
2025-09-19 10:15:00,25429.599609375,0,25420.75,25314.69921875,1,False,106.05078125
2025-09-19 10:20:00,25429.599609375,0,25420.75,25330.19921875,1,False,90.55078125
2025-09-19 10:25:00,25429.599609375,0,25420.75,25337.69921875,0,True,83.05078125
2025-09-19 10:30:00,25429.599609375,0,25420.75,25319.849609375,1,False,100.900390625
2025-09-19 10:35:00,25429.599609375,0,25420.75,25323.849609375,0,True,96.900390625
2025-09-19 10:40:00,25429.599609375,0,25420.75,25320.650390625,0,True,100.099609375
2025-09-19 10:45:00,25429.599609375,0,25420.75,25319.69921875,1,False,101.05078125
2025-09-19 10:50:00,25429.599609375,0,25420.75,25323.099609375,0,True,97.650390625
2025-09-19 10:55:00,25429.599609375,0,25420.75,25315.55078125,0,True,105.19921875
2025-09-19 11:00:00,25429.599609375,0,25420.75,25309.55078125,1,False,111.19921875
2025-09-19 11:05:00,25429.599609375,0,25420.75,25315.0,0,True,105.75
2025-09-19 11:10:00,25429.599609375,0,25420.75,25310.099609375,0,True,110.650390625
2025-09-19 11:15:00,25429.599609375,0,25420.75,25308.05078125,1,False,112.69921875
2025-09-19 11:20:00,25429.599609375,0,25420.75,25310.349609375,1,False,110.400390625
2025-09-19 11:25:00,25429.599609375,0,25420.75,25316.30078125,0,True,104.44921875
2025-09-19 11:30:00,25429.599609375,0,25420.75,25312.900390625,0,True,107.849609375
2025-09-19 11:35:00,25429.599609375,0,25420.75,25312.05078125,0,True,108.69921875
2025-09-19 11:40:00,25429.599609375,0,25420.75,25308.099609375,0,True,112.650390625
2025-09-19 11:45:00,25429.599609375,0,25420.75,25294.25,1,False,126.5
2025-09-19 11:50:00,25429.599609375,0,25420.75,25299.0,1,False,121.75
2025-09-19 11:55:00,25429.599609375,0,25420.75,25300.150390625,0,True,120.599609375
2025-09-19 12:00:00,25429.599609375,0,25420.75,25289.30078125,1,False,131.44921875
2025-09-19 12:05:00,25429.599609375,0,25420.75,25294.44921875,1,False,126.30078125
2025-09-19 12:10:00,25429.599609375,0,25420.75,25305.0,0,True,115.75
2025-09-19 12:15:00,25429.599609375,0,25420.75,25292.400390625,1,False,128.349609375
2025-09-19 12:20:00,25429.599609375,0,25420.75,25300.30078125,0,True,120.44921875
2025-09-19 12:25:00,25429.599609375,0,25420.75,25295.400390625,0,True,125.349609375
2025-09-19 12:30:00,25429.599609375,0,25420.75,25293.94921875,1,False,126.80078125
2025-09-19 12:35:00,25429.599609375,0,25420.75,25295.69921875,1,False,125.05078125
2025-09-19 12:40:00,25429.599609375,0,25420.75,25296.69921875,0,True,124.05078125
2025-09-19 12:45:00,25429.599609375,0,25420.75,25294.5,1,False,126.25
2025-09-19 12:50:00,25429.599609375,0,25420.75,25301.599609375,1,False,119.150390625
2025-09-19 12:55:00,25429.599609375,0,25420.75,25309.05078125,1,False,111.69921875
2025-09-19 13:00:00,25429.599609375,0,25420.75,25323.69921875,0,True,97.05078125
2025-09-19 13:05:00,25429.599609375,0,25420.75,25323.0,1,False,97.75
2025-09-19 13:10:00,25429.599609375,0,25420.75,25330.650390625,1,False,90.099609375
2025-09-19 13:15:00,25429.599609375,0,25420.75,25334.55078125,1,False,86.19921875
2025-09-19 13:20:00,25429.599609375,0,25420.75,25336.44921875,1,False,84.30078125
