model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5045372050816697,0.5,0.06227106227106227,0.11074918566775244,0.504835589941973,0.9388489208633094,0.6566037735849056,0.383676479626329
RF,0.5172413793103449,0.5376344086021505,0.18315018315018314,0.273224043715847,0.5131004366812227,0.8453237410071942,0.6385869565217391,0.45590550011879305
XGB,0.5045372050816697,0.5,0.20146520146520147,0.28720626631853785,0.5056689342403629,0.802158273381295,0.6203059805285118,0.45375612342352484
LGBM,0.5245009074410163,0.5345911949685535,0.31135531135531136,0.39351851851851855,0.5204081632653061,0.7338129496402878,0.608955223880597,0.5012368711995577
