model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250926,76,0,76,0.0,24870.55
Logistic,20250926,76,76,0,100.0,24904.55
RF,20250926,76,76,0,100.0,24904.55
XGB,20250926,76,0,76,0.0,24870.55
