model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-11-11,76,76,0,100.0,25574.25
Logistic,2025-11-11,76,76,0,100.0,25574.25
RF,2025-11-11,76,76,0,100.0,25574.25
XGB,2025-11-11,76,76,0,100.0,25574.25
