Datetime,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2025-08-01 05:15:00+00:00,24757.650390625,24775.451171874996,0,1,Fail,-0.07190012367547058,24768.18984375,24733.2875,73.0104377076911,23.514229910714285
2025-08-01 05:20:00+00:00,24739.849609375,24743.400390625,1,1,Success,0.01435247710097015,24763.269921875,24732.0,61.28778668772802,23.064034598214285
2025-08-01 05:25:00+00:00,24743.400390625,24767.25,1,1,Success,0.0963877599621932,24756.330078125,24732.87001953125,61.569022455364625,21.732003348214285
2025-08-01 05:30:00+00:00,24767.25,24813.150390625,0,1,Fail,-0.18532695646468622,24755.519921875,24735.59755859375,73.77730003863337,21.685546875
2025-08-01 05:35:00+00:00,24721.349609375,24732.449218749996,0,1,Fail,-0.04489888113062699,24745.9,24737.32001953125,56.3422097515543,23.899832589285715
2025-08-01 05:40:00+00:00,24710.25,24731.249999999996,0,1,Fail,-0.08498497587033721,24736.419921875,24737.13505859375,45.179856078704,22.046316964285715
2025-08-01 05:45:00+00:00,24689.25,24701.099609375,1,1,Success,0.047995015543202,24726.3,24736.70751953125,40.29251847914283,24.278459821428573
2025-08-01 05:50:00+00:00,24701.099609375,24709.5,0,1,Fail,-0.03400816464790796,24717.83984375,24736.3125,38.14818660776824,23.835658482142858
2025-08-01 05:55:00+00:00,24692.69921875,24703.248046874996,0,1,Fail,-0.04272043340239579,24702.9296875,24735.369921875,34.61833974489625,23.903459821428573
2025-08-01 06:00:00+00:00,24682.150390625,24694.8515625,0,1,Fail,-0.051458935603213386,24695.08984375,24734.61494140625,31.178540869789046,23.0390625
2025-08-01 06:05:00+00:00,24669.44921875,24692.048828125004,0,1,Fail,-0.09160970386733717,24686.9296875,24733.2423828125,26.344713530897877,23.339006696428573
2025-08-01 06:10:00+00:00,24646.849609375,24666.949218749996,1,1,Success,0.08155042000724769,24678.449609375,24729.23486328125,18.712753265221508,23.596121651785715
2025-08-01 06:15:00+00:00,24666.94921875,24668.347656249996,0,1,Fail,-0.005669276275709891,24671.61953125,24726.22978515625,26.6081154278623,24.114118303571427
2025-08-01 06:20:00+00:00,24665.55078125,24671.701171875004,0,1,Fail,-0.024935144078255655,24666.18984375,24722.2248046875,26.662279530480376,23.70703125
