model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,20250725,76,0,76,0.0,25051.9
Logistic,20250725,76,0,76,0.0,25051.9
RF,20250725,76,0,76,0.0,25051.9
XGB,20250725,76,0,76,0.0,25051.9
