model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-10-29,76,0,76,0.0,25935.8
Logistic,2025-10-29,76,0,76,0.0,25935.8
RF,2025-10-29,76,0,76,0.0,25935.8
XGB,2025-10-29,76,0,76,0.0,25935.8
