model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.4900181488203267,1.0,0.0035460992907801418,0.007067137809187279,0.4890909090909091,1.0,0.6568986568986569,0.3319828973539221
RF,0.4882032667876588,0.5,0.031914893617021274,0.06,0.4878048780487805,0.966542750929368,0.6483790523690773,0.3541895261845387
XGB,0.49183303085299457,0.52,0.09219858156028368,0.1566265060240964,0.48902195608782434,0.9107806691449815,0.6363636363636364,0.3964950711938664
LGBM,0.4827586206896552,0.4716981132075472,0.08865248226950355,0.14925373134328357,0.4839357429718876,0.895910780669145,0.6284224250325945,0.38883807818793903
