model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5141342756183745,0.5074626865671642,0.4874551971326165,0.49725776965265084,0.5201342281879194,0.5400696864111498,0.5299145299145299,0.5135861497835904
RF,0.5159010600706714,0.5132275132275133,0.34767025089605735,0.41452991452991456,0.5172413793103449,0.6794425087108014,0.5873493975903614,0.500939656060138
XGB,0.5070671378091873,0.5,0.2903225806451613,0.3673469387755102,0.5099009900990099,0.7177700348432056,0.5962373371924746,0.48179213798399245
LGBM,0.4876325088339223,0.46706586826347307,0.27956989247311825,0.34977578475336324,0.49624060150375937,0.6898954703832753,0.577259475218659,0.4635176299860111
