model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2025-11-19,76,0,76,0.0,25894.7
Logistic,2025-11-19,76,76,0,100.0,25903.0
RF,2025-11-19,76,0,76,0.0,25894.7
XGB,2025-11-19,76,0,76,0.0,25894.7
