model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-02-12,76,0,76,0.0,25945.35
Logistic,2026-02-12,76,0,76,0.0,25945.35
RF,2026-02-12,76,0,76,0.0,25945.35
XGB,2026-02-12,76,0,76,0.0,25945.35
