Datetime,Close,Predicted_Price,Target,Prediction,Was_Correct,Pct_Change,SMA_5,SMA_20,RSI,ATR
2025-07-17 05:15:00+00:00,25155.30078125,25166.400390625,1,1,Success,0.04412433574745134,25152.690234375,25179.027734375,25.352112626066273,13.132393973214286
2025-07-17 05:20:00+00:00,25166.400390625,25169.999999999996,0,1,Fail,-0.014303234944719898,25154.940234375,25177.42021484375,34.76923070932071,12.953822544642858
2025-07-17 05:25:00+00:00,25162.80078125,25158.25,0,0,Success,-0.018085352618580533,25156.710546875,25174.6802734375,36.40482236516831,12.903878348214286
2025-07-17 05:30:00+00:00,25158.25,25162.650390625,0,1,Fail,-0.017490845448312184,25158.33046875,25171.71025390625,26.566616058532375,12.725167410714286
2025-07-17 05:35:00+00:00,25153.849609375,25178.900390624996,1,1,Success,0.09959024816886643,25159.3203125,25168.9126953125,26.27990834977379,12.696568080357142
2025-07-17 05:40:00+00:00,25178.900390625,25179.201171875,0,1,Fail,-0.0011945765912477718,25164.040234375,25168.265234375,46.070570109625365,15.600167410714286
2025-07-17 05:45:00+00:00,25178.599609375,25178.849609374996,1,1,Success,0.0009929066901199501,25166.480078125,25167.68017578125,55.34124259487929,14.871651785714286
2025-07-17 05:50:00+00:00,25178.849609375,25182.650390624996,1,1,Success,0.015095134642628115,25169.68984375,25167.06513671875,63.231888727189826,14.546595982142858
2025-07-17 05:55:00+00:00,25182.650390625,25185.1015625,0,1,Fail,-0.00973357385731139,25174.569921875,25167.00263671875,66.98791275737761,14.271623883928571
2025-07-17 06:00:00+00:00,25180.19921875,25201.55078125,1,1,Success,0.08479504992995024,25179.83984375,25166.380078125,63.83434093382082,14.257254464285714
2025-07-17 06:05:00+00:00,25201.55078125,25196.900390625,0,0,Success,-0.01845279548614087,25184.369921875,25167.005078125,75.92030886940084,15.392996651785714
2025-07-17 06:10:00+00:00,25196.900390625,25194.25,0,0,Success,-0.010518716921173883,25188.030078125,25167.52509765625,73.10318733343063,15.360770089285714
2025-07-17 06:15:00+00:00,25194.25,25192.400390625,0,0,Success,-0.007341394861922859,25191.11015625,25168.73759765625,74.017657583117,15.189313616071429
2025-07-17 06:20:00+00:00,25192.400390625,25189.849609375,0,0,Success,-0.01012520129264553,25193.06015625,25170.35263671875,73.53736884360926,15.589425223214286
2025-07-17 06:25:00+00:00,25189.849609375,25188.3984375,1,0,Fail,0.005760939019103599,25194.990234375,25171.9451171875,69.50662744575031,15.589285714285714
2025-07-17 06:30:00+00:00,25191.30078125,25191.701171875,0,1,Fail,-0.0015894003587858096,25192.940234375,25173.51015625,65.77807468342436,15.028599330357142
2025-07-17 06:35:00+00:00,25190.900390625,25184.30078125,0,0,Success,-0.026198386213523748,25191.740234375,25175.29765625,68.55764505032603,15.149972098214286
2025-07-17 06:40:00+00:00,25184.30078125,25188.90234375,0,1,Fail,-0.01827155155098019,25189.750390625,25176.815234375,66.75123066450497,14.775111607142858
2025-07-17 06:45:00+00:00,25179.69921875,25181.847656249996,0,1,Fail,-0.008532419237161385,25187.21015625,25178.29267578125,66.57898021364446,14.957310267857142
2025-07-17 06:50:00+00:00,25177.55078125,25180.099609375,1,1,Success,0.010123415685445229,25184.750390625,25179.7251953125,48.77434447847937,12.078822544642858
2025-07-17 06:55:00+00:00,25180.099609375,25180.8984375,0,1,Fail,-0.0031724581609779735,25182.51015625,25180.96513671875,51.308793330681176,11.664481026785714
2025-07-17 07:00:00+00:00,25179.30078125,25187.451171875,0,1,Fail,-0.03236940809360864,25180.190234375,25181.61015625,50.38992594402789,11.550223214285714
2025-07-17 07:05:00+00:00,25171.150390625,25193.55078125,1,1,Success,0.08899231968890477,25177.56015625,25182.02763671875,40.75609134258363,11.610909598214286
2025-07-17 07:10:00+00:00,25193.55078125,25209.652343749996,0,1,Fail,-0.0639114455910018,25180.33046875,25183.79267578125,58.126099468249755,13.860909598214286
2025-07-17 07:15:00+00:00,25177.44921875,25174.8984375,1,0,Fail,0.010131213959912974,25180.31015625,25184.97265625,34.32976069333171,13.3359375
2025-07-17 07:20:00+00:00,25180.0,25179.69921875,0,0,Success,-0.0011945244241461477,25180.290234375,25185.02763671875,38.70336032861806,12.9111328125
2025-07-17 07:25:00+00:00,25179.69921875,25180.998046875,0,1,Fail,-0.0051582352661021106,25180.369921875,25185.0826171875,39.958486012933356,12.678989955357142
2025-07-17 07:30:00+00:00,25178.400390625,25188.5,0,1,Fail,-0.04011219624087207,25181.819921875,25185.06015625,40.2645731817742,12.3681640625
2025-07-17 07:35:00+00:00,25168.30078125,25169.501953125,0,1,Fail,-0.004772558487122241,25176.769921875,25184.34267578125,36.4389487791749,12.6396484375
2025-07-17 07:40:00+00:00,25167.099609375,25169.898437500004,0,1,Fail,-0.011120980043156854,25174.7,25183.6876953125,34.721708404506614,12.682338169642858
2025-07-17 07:45:00+00:00,25164.30078125,25171.05078125,0,1,Fail,-0.026823713715222502,25171.56015625,25181.8251953125,33.70114166409685,12.660993303571429
2025-07-17 07:50:00+00:00,25157.55078125,25166.499999999996,1,1,Success,0.03557269476593835,25167.13046875,25179.85771484375,33.639143673278525,12.896623883928571
2025-07-17 07:55:00+00:00,25166.5,25166.80078125,0,1,Fail,-0.0011951651997695349,25164.750390625,25178.47021484375,42.334739734255386,12.957310267857142
2025-07-17 08:00:00+00:00,25166.19921875,25169.150390625,1,1,Success,0.01172672857489437,25164.330078125,25177.16015625,43.26316758389503,12.774972098214286
