model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5190562613430127,0.4967741935483871,0.5855513307984791,0.537521815008726,0.5477178423236515,0.4583333333333333,0.499054820415879,0.5182883177123025
RF,0.5027223230490018,0.4809688581314879,0.5285171102661597,0.5036231884057971,0.5267175572519084,0.4791666666666667,0.5018181818181818,0.5027206851119894
XGB,0.484573502722323,0.4631578947368421,0.5019011406844106,0.48175182481751827,0.5075187969924813,0.46875,0.48736462093862815,0.4845582228780732
LGBM,0.4827586206896552,0.45491803278688525,0.4220532319391635,0.4378698224852071,0.504885993485342,0.5381944444444444,0.5210084033613446,0.47943911292327585
