Datetime,Close,High,Low,Open,Volume
2026-05-05 09:15:00+05:30,24064.19921875,24070.099609375,23949.75,24049.55078125,0
2026-05-05 09:20:00+05:30,24026.55078125,24067.80078125,24024.150390625,24062.05078125,0
2026-05-05 09:25:00+05:30,23992.05078125,24031.599609375,23977.650390625,24027.900390625,0
2026-05-05 09:30:00+05:30,24042.75,24043.599609375,23988.099609375,23990.599609375,0
2026-05-05 09:35:00+05:30,24022.150390625,24060.55078125,24020.599609375,24042.05078125,0
2026-05-05 09:40:00+05:30,24013.75,24027.80078125,24000.94921875,24022.0,0
2026-05-05 09:45:00+05:30,24036.05078125,24041.55078125,24005.849609375,24013.55078125,0
2026-05-05 09:50:00+05:30,24047.900390625,24055.44921875,24023.75,24036.55078125,0
2026-05-05 09:55:00+05:30,24043.05078125,24054.849609375,24032.30078125,24047.19921875,0
2026-05-05 10:00:00+05:30,24012.44921875,24053.900390625,24001.75,24042.55078125,0
2026-05-05 10:05:00+05:30,23994.599609375,24015.0,23987.150390625,24011.44921875,0
2026-05-05 10:10:00+05:30,23986.0,24002.94921875,23978.5,23994.599609375,0
2026-05-05 10:15:00+05:30,23986.94921875,23987.25,23970.099609375,23986.099609375,0
2026-05-05 10:20:00+05:30,23979.05078125,23994.44921875,23967.150390625,23987.30078125,0
2026-05-05 10:25:00+05:30,23954.400390625,23980.30078125,23945.19921875,23978.5,0
2026-05-05 10:30:00+05:30,23941.349609375,23966.80078125,23939.0,23952.19921875,0
2026-05-05 10:35:00+05:30,23941.349609375,23947.44921875,23922.900390625,23941.400390625,0
2026-05-05 10:40:00+05:30,23937.94921875,23947.25,23932.0,23941.19921875,0
2026-05-05 10:45:00+05:30,23947.0,23950.30078125,23935.5,23937.25,0
2026-05-05 10:50:00+05:30,23928.69921875,23949.75,23920.099609375,23946.0,0
2026-05-05 10:55:00+05:30,23925.94921875,23930.80078125,23916.150390625,23929.69921875,0
2026-05-05 11:00:00+05:30,23951.900390625,23952.75,23915.25,23925.150390625,0
2026-05-05 11:05:00+05:30,23926.80078125,23950.849609375,23921.44921875,23949.19921875,0
2026-05-05 11:10:00+05:30,23939.0,23949.55078125,23926.150390625,23927.44921875,0
2026-05-05 11:15:00+05:30,23935.05078125,23961.55078125,23934.19921875,23937.80078125,0
2026-05-05 11:20:00+05:30,23931.94921875,23938.599609375,23924.349609375,23934.25,0
2026-05-05 11:25:00+05:30,23935.150390625,23940.150390625,23929.44921875,23932.0,0
2026-05-05 11:30:00+05:30,23950.849609375,23958.94921875,23933.75,23935.30078125,0
2026-05-05 11:35:00+05:30,23939.94921875,23966.75,23938.44921875,23950.25,0
