Datetime,Close,High,Low,Open,Volume
2026-08-24 09:15:00+05:30,24303.900390625,24312.849609375,24276.75,24285.05078125,0
2026-08-24 09:20:00+05:30,24303.150390625,24311.900390625,24298.75,24303.400390625,0
2026-08-24 09:25:00+05:30,24288.099609375,24306.30078125,24287.25,24303.0,0
2026-08-24 09:30:00+05:30,24276.75,24291.05078125,24272.55078125,24287.150390625,0
2026-08-24 09:35:00+05:30,24283.19921875,24288.599609375,24273.400390625,24276.69921875,0
2026-08-24 09:40:00+05:30,24281.75,24286.19921875,24274.25,24283.099609375,0
2026-08-24 09:45:00+05:30,24280.69921875,24285.150390625,24276.150390625,24281.650390625,0
2026-08-24 09:50:00+05:30,24272.900390625,24283.94921875,24272.099609375,24281.349609375,0
2026-08-24 09:55:00+05:30,24268.19921875,24281.349609375,24267.30078125,24272.650390625,0
2026-08-24 10:00:00+05:30,24269.5,24276.55078125,24267.650390625,24268.650390625,0
2026-08-24 10:05:00+05:30,24270.900390625,24274.30078125,24267.69921875,24269.5,0
2026-08-24 10:10:00+05:30,24273.099609375,24276.19921875,24269.599609375,24270.30078125,0
2026-08-24 10:15:00+05:30,24277.94921875,24281.900390625,24271.75,24273.05078125,0
2026-08-24 10:20:00+05:30,24278.75,24284.25,24276.599609375,24278.19921875,0
2026-08-24 10:25:00+05:30,24277.599609375,24281.75,24274.55078125,24278.599609375,0
2026-08-24 10:30:00+05:30,24279.650390625,24282.349609375,24275.05078125,24277.69921875,0
2026-08-24 10:35:00+05:30,24279.650390625,24287.69921875,24278.55078125,24280.30078125,0
2026-08-24 10:40:00+05:30,24279.25,24282.400390625,24275.400390625,24280.25,0
2026-08-24 10:45:00+05:30,24270.94921875,24280.900390625,24269.75,24279.69921875,0
2026-08-24 10:50:00+05:30,24268.69921875,24272.400390625,24262.44921875,24270.599609375,0
2026-08-24 10:55:00+05:30,24242.900390625,24272.75,24240.94921875,24269.19921875,0
2026-08-24 11:00:00+05:30,24230.25,24255.0,24227.44921875,24243.25,0
2026-08-24 11:05:00+05:30,24221.900390625,24232.349609375,24219.650390625,24230.94921875,0
2026-08-24 11:10:00+05:30,24210.69921875,24223.55078125,24209.599609375,24221.650390625,0
2026-08-24 11:15:00+05:30,24214.75,24219.69921875,24207.099609375,24210.75,0
2026-08-24 11:20:00+05:30,24202.44921875,24220.80078125,24196.900390625,24215.099609375,0
2026-08-24 11:25:00+05:30,24202.150390625,24204.400390625,24196.400390625,24203.25,0
2026-08-24 11:30:00+05:30,24179.30078125,24204.05078125,24177.349609375,24202.05078125,0
2026-08-24 11:35:00+05:30,24180.900390625,24184.30078125,24173.849609375,24180.0,0
2026-08-24 11:40:00+05:30,24186.80078125,24193.25,24180.30078125,24180.849609375,0
2026-08-24 11:45:00+05:30,24196.75,24198.599609375,24187.150390625,24187.150390625,0
2026-08-24 11:50:00+05:30,24191.25,24200.5,24189.900390625,24196.849609375,0
2026-08-24 11:55:00+05:30,24181.099609375,24196.55078125,24180.400390625,24191.650390625,0
2026-08-24 12:00:00+05:30,24190.69921875,24195.25,24179.69921875,24181.19921875,0
2026-08-24 12:05:00+05:30,24194.05078125,24196.5,24184.900390625,24190.25,0
2026-08-24 12:10:00+05:30,24194.05078125,24198.849609375,24191.349609375,24194.69921875,0
2026-08-24 12:15:00+05:30,24189.400390625,24196.349609375,24187.94921875,24194.099609375,0
2026-08-24 12:20:00+05:30,24192.75,24195.75,24189.400390625,24190.5,0
2026-08-24 12:25:00+05:30,24183.900390625,24199.55078125,24182.94921875,24192.69921875,0
2026-08-24 12:30:00+05:30,24183.44921875,24189.69921875,24182.44921875,24183.849609375,0
2026-08-24 12:35:00+05:30,24180.05078125,24193.099609375,24178.5,24183.349609375,0
2026-08-24 12:40:00+05:30,24180.0,24183.30078125,24175.650390625,24180.099609375,0
2026-08-24 12:45:00+05:30,24185.25,24189.099609375,24179.599609375,24180.099609375,0
