model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.5317164179104478,0.5297872340425532,0.8924731182795699,0.664886515353805,0.5454545454545454,0.14007782101167315,0.22291021671826625,0.44389836603603566
RF,0.4832089552238806,0.625,0.017921146953405017,0.03484320557491289,0.4810606060606061,0.9883268482490273,0.6471337579617834,0.3409884817683482
XGB,0.48134328358208955,0.5555555555555556,0.017921146953405017,0.034722222222222224,0.48007590132827327,0.9844357976653697,0.6454081632653061,0.3400651927437642
LGBM,0.47947761194029853,0.5,0.014336917562724014,0.027874564459930314,0.4791666666666667,0.9844357976653697,0.6445859872611465,0.3362302758605384
