model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-03-06,76,76,0,100.0,24737.45
Logistic,2026-03-06,76,0,76,0.0,24700.65
RF,2026-03-06,76,76,0,100.0,24737.45
XGB,2026-03-06,76,76,0,100.0,24737.45
