model,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,macro_f1
Logistic,0.45229681978798586,0.45243619489559167,0.724907063197026,0.5571428571428572,0.45185185185185184,0.2053872053872054,0.2824074074074074,0.4197751322751323
RF,0.5123674911660777,0.4896755162241888,0.6171003717472119,0.5460526315789473,0.5462555066079295,0.4175084175084175,0.4732824427480916,0.5096675371635195
XGB,0.49646643109540634,0.47714285714285715,0.620817843866171,0.5395799676898223,0.5277777777777778,0.3838383838383838,0.4444444444444444,0.49201220606713336
LGBM,0.49823321554770317,0.4788732394366197,0.6319702602230484,0.5448717948717948,0.5308056872037915,0.3771043771043771,0.4409448818897638,0.4929083383807793
