model,date,total_bars,bullish,bearish,bullish_pct,predicted_close_mean
LGBM,2026-02-11,76,0,76,0.0,25906.3
Logistic,2026-02-11,76,0,76,0.0,25906.3
RF,2026-02-11,76,0,76,0.0,25906.3
XGB,2026-02-11,76,0,76,0.0,25906.3
